country,city,theatre,work,date
Austria,Erl,Tiroler Festspiele Erl,Così fan tutte,20150102
Austria,Erl,Tiroler Festspiele Erl,Fidelio,20150103
Austria,Erl,Tiroler Festspiele Erl,Tristan,20150701
Austria,Erl,Tiroler Festspiele Erl,Meistersinger,20150711
Austria,Erl,Tiroler Festspiele Erl,Recital,20150716
Austria,Erl,Tiroler Festspiele Erl,Tristan,20150718
Austria,Erl,Tiroler Festspiele Erl,Meistersinger,20150719
Austria,Erl,Tiroler Festspiele Erl,Rheingold,20150723
Austria,Erl,Tiroler Festspiele Erl,Walküre,20150724
Austria,Erl,Tiroler Festspiele Erl,Siegfried,20150725
Austria,Erl,Tiroler Festspiele Erl,Götterdämmerung,20150726
Austria,Erl,Tiroler Festspiele Erl,Götterdämmerung,20150729
Austria,Erl,Tiroler Festspiele Erl,Rheingold,20150730
Austria,Erl,Tiroler Festspiele Erl,Walküre,20150731
Austria,Erl,Tiroler Festspiele Erl,Siegfried,20150801
Austria,Erl,Tiroler Festspiele Erl,Götterdämmerung,20150802
Austria,Graz,Oper Graz,Wilhelm Tell,20140927
Austria,Graz,Oper Graz,Wilhelm Tell,20141001
Austria,Graz,Oper Graz,Evita,20141002
Austria,Graz,Oper Graz,Evita,20141003
Austria,Graz,Oper Graz,Wilhelm Tell,20141004
Austria,Graz,Oper Graz,Evita,20141005
Austria,Graz,Oper Graz,Evita,20141010
Austria,Graz,Oper Graz,Evita,20141011
Austria,Graz,Oper Graz,Evita,20141016
Austria,Graz,Oper Graz,Tosca,20141018
Austria,Graz,Oper Graz,Wilhelm Tell,20141019
Austria,Graz,Oper Graz,Wilhelm Tell,20141022
Austria,Graz,Oper Graz,Tosca,20141023
Austria,Graz,Oper Graz,Wilhelm Tell,20141024
Austria,Graz,Oper Graz,Evita,20141025
Austria,Graz,Oper Graz,Tosca,20141026
Austria,Graz,Oper Graz,Evita,20141029
Austria,Graz,Oper Graz,Tosca,20141101
Austria,Graz,Oper Graz,Wilhelm Tell,20141102
Austria,Graz,Oper Graz,Wilhelm Tell,20141107
Austria,Graz,Oper Graz,Die lustige Witwe,20141108
Austria,Graz,Oper Graz,Evita,20141109
Austria,Graz,Oper Graz,Wilhelm Tell,20141113
Austria,Graz,Oper Graz,Evita,20141114
Austria,Graz,Oper Graz,Tosca,20141115
Austria,Graz,Oper Graz,Die lustige Witwe,20141116
Austria,Graz,Oper Graz,Tosca,20141128
Austria,Graz,Oper Graz,Xerxes,20141129
Austria,Graz,Oper Graz,Evita,20141130
Austria,Graz,Oper Graz,Xerxes,20141203
Austria,Graz,Oper Graz,Die lustige Witwe,20141206
Austria,Graz,Oper Graz,Evita,20141210
Austria,Graz,Oper Graz,Evita,20141211
Austria,Graz,Oper Graz,Xerxes,20141212
Austria,Graz,Oper Graz,Xerxes,20141214
Austria,Graz,Oper Graz,Tosca,20141221
Austria,Graz,Oper Graz,Evita,20141223
Austria,Graz,Oper Graz,Evita,20141226
Austria,Graz,Oper Graz,Evita,20141227
Austria,Graz,Oper Graz,Evita,20141230
Austria,Graz,Oper Graz,Die lustige Witwe,20141231
Austria,Graz,Oper Graz,Die lustige Witwe,20150109
Austria,Graz,Oper Graz,Xerxes,20150110
Austria,Graz,Oper Graz,Die lustige Witwe,20150111
Austria,Graz,Oper Graz,Evita,20150116
Austria,Graz,Oper Graz,Die lustige Witwe,20150117
Austria,Graz,Oper Graz,Die tote Stadt,20150118
Austria,Graz,Oper Graz,Die tote Stadt,20150121
Austria,Graz,Oper Graz,Xerxes,20150122
Austria,Graz,Oper Graz,Die lustige Witwe,20150123
Austria,Graz,Oper Graz,Die tote Stadt,20150124
Austria,Graz,Oper Graz,Die lustige Witwe,20150125
Austria,Graz,Oper Graz,Die lustige Witwe,20150128
Austria,Graz,Oper Graz,Die lustige Witwe,20150204
Austria,Graz,Oper Graz,Xerxes,20150206
Austria,Graz,Oper Graz,Die lustige Witwe,20150207
Austria,Graz,Oper Graz,Tosca,20150208
Austria,Graz,Oper Graz,Tosca,20150211
Austria,Graz,Oper Graz,Otello,20150212
Austria,Graz,Oper Graz,Die tote Stadt,20150213
Austria,Graz,Oper Graz,Die lustige Witwe,20150225
Austria,Graz,Oper Graz,Evita,20150226
Austria,Graz,Oper Graz,Tosca,20150227
Austria,Graz,Oper Graz,Xerxes,20150228
Austria,Graz,Oper Graz,Die tote Stadt,20150301
Austria,Graz,Oper Graz,Xerxes,20150304
Austria,Graz,Oper Graz,Die tote Stadt,20150305
Austria,Graz,Oper Graz,Evita,20150307
Austria,Graz,Oper Graz,Otello,20150308
Austria,Graz,Oper Graz,Die tote Stadt,20150313
Austria,Graz,Oper Graz,Xerxes,20150315
Austria,Graz,Oper Graz,Die lustige Witwe,20150319
Austria,Graz,Oper Graz,Evita,20150320
Austria,Graz,Oper Graz,Zauberflöte,20150321
Austria,Graz,Oper Graz,Zauberflöte,20150326
Austria,Graz,Oper Graz,Tosca,20150327
Austria,Graz,Oper Graz,Otello,20150328
Austria,Graz,Oper Graz,Zauberflöte,20150329
Austria,Graz,Oper Graz,Zauberflöte,20150409
Austria,Graz,Oper Graz,Die tote Stadt,20150411
Austria,Graz,Oper Graz,Tosca,20150415
Austria,Graz,Oper Graz,Zauberflöte,20150416
Austria,Graz,Oper Graz,Evita,20150419
Austria,Graz,Oper Graz,Manon,20150425
Austria,Graz,Oper Graz,Manon,20150429
Austria,Graz,Oper Graz,Evita,20150430
Austria,Graz,Oper Graz,Zauberflöte,20150506
Austria,Graz,Oper Graz,Manon,20150507
Austria,Graz,Oper Graz,Otello,20150508
Austria,Graz,Oper Graz,Die tote Stadt,20150510
Austria,Graz,Oper Graz,Die tote Stadt,20150513
Austria,Graz,Oper Graz,Manon,20150520
Austria,Graz,Oper Graz,Otello,20150521
Austria,Graz,Oper Graz,Evita,20150522
Austria,Graz,Oper Graz,Evita,20150528
Austria,Graz,Oper Graz,Manon,20150529
Austria,Graz,Oper Graz,Tosca,20150530
Austria,Graz,Oper Graz,Manon,20150531
Austria,Graz,Oper Graz,Evita,20150603
Austria,Graz,Oper Graz,Evita,20150605
Austria,Graz,Oper Graz,Manon,20150612
Austria,Graz,Oper Graz,Tosca,20150613
Austria,Graz,Oper Graz,Manon,20150614
Austria,Graz,Oper Graz,Manon,20150617
Austria,Graz,Oper Graz,Tosca,20150619
Austria,Graz,Oper Graz,Manon,20150620
Austria,Innsbruck,Tiroler Landestheater,Mahagonny,20140928
Austria,Innsbruck,Tiroler Landestheater,Mahagonny,20141001
Austria,Innsbruck,Tiroler Landestheater,Hänsel und Gretel,20141004
Austria,Innsbruck,Tiroler Landestheater,Hänsel und Gretel,20141005
Austria,Innsbruck,Tiroler Landestheater,Mahagonny,20141009
Austria,Innsbruck,Tiroler Landestheater,Hänsel und Gretel,20141010
Austria,Innsbruck,Tiroler Landestheater,Mahagonny,20141012
Austria,Innsbruck,Tiroler Landestheater,Hänsel und Gretel,20141019
Austria,Innsbruck,Tiroler Landestheater,Mahagonny,20141023
Austria,Innsbruck,Tiroler Landestheater,Hänsel und Gretel,20141025
Austria,Innsbruck,Tiroler Landestheater,War Requiem,20141026
Austria,Innsbruck,Tiroler Landestheater,Hänsel und Gretel,20141031
Austria,Innsbruck,Tiroler Landestheater,Hänsel und Gretel,20141102
Austria,Innsbruck,Tiroler Landestheater,Rosenkavalier,20141109
Austria,Innsbruck,Tiroler Landestheater,Rosenkavalier,20141115
Austria,Innsbruck,Tiroler Landestheater,Hänsel und Gretel,20141120
Austria,Innsbruck,Tiroler Landestheater,Mahagonny,20141121
Austria,Innsbruck,Tiroler Landestheater,Rosenkavalier,20141122
Austria,Innsbruck,Tiroler Landestheater,Hänsel und Gretel,20141127
Austria,Innsbruck,Tiroler Landestheater,Hänsel und Gretel,20141128
Austria,Innsbruck,Tiroler Landestheater,Rosenkavalier,20141129
Austria,Innsbruck,Tiroler Landestheater,Hänsel und Gretel,20141130
Austria,Innsbruck,Tiroler Landestheater,Hänsel und Gretel,20141203
Austria,Innsbruck,Tiroler Landestheater,Hänsel und Gretel,20141204
Austria,Innsbruck,Tiroler Landestheater,Mann von La Mancha,20141206
Austria,Innsbruck,Tiroler Landestheater,Rosenkavalier,20141207
Austria,Innsbruck,Tiroler Landestheater,Hänsel und Gretel,20141210
Austria,Innsbruck,Tiroler Landestheater,Mann von La Mancha,20141211
Austria,Innsbruck,Tiroler Landestheater,Hänsel und Gretel,20141212
Austria,Innsbruck,Tiroler Landestheater,Hänsel und Gretel,20141213
Austria,Innsbruck,Tiroler Landestheater,Rosenkavalier,20141214
Austria,Innsbruck,Tiroler Landestheater,Mann von La Mancha,20141218
Austria,Innsbruck,Tiroler Landestheater,Mann von La Mancha,20141219
Austria,Innsbruck,Tiroler Landestheater,Rosenkavalier,20141220
Austria,Innsbruck,Tiroler Landestheater,Mann von La Mancha,20141221
Austria,Innsbruck,Tiroler Landestheater,Hänsel und Gretel,20141226
Austria,Innsbruck,Tiroler Landestheater,Mann von La Mancha,20141227
Austria,Innsbruck,Tiroler Landestheater,Mann von La Mancha,20141231
Austria,Innsbruck,Tiroler Landestheater,Mann von La Mancha,20150108
Austria,Innsbruck,Tiroler Landestheater,Mann von La Mancha,20150110
Austria,Innsbruck,Tiroler Landestheater,Rosenkavalier,20150111
Austria,Innsbruck,Tiroler Landestheater,Mann von La Mancha,20150116
Austria,Innsbruck,Tiroler Landestheater,Rosenkavalier,20150117
Austria,Innsbruck,Tiroler Landestheater,Mann von La Mancha,20150124
Austria,Innsbruck,Tiroler Landestheater,Rosenkavalier,20150131
Austria,Innsbruck,Tiroler Landestheater,Mann von La Mancha,20150201
Austria,Innsbruck,Tiroler Landestheater,Adriana Lecouvreur,20150207
Austria,Innsbruck,Tiroler Landestheater,Adriana Lecouvreur,20150214
Austria,Innsbruck,Tiroler Landestheater,Rosenkavalier,20150215
Austria,Innsbruck,Tiroler Landestheater,Adriana Lecouvreur,20150219
Austria,Innsbruck,Tiroler Landestheater,Rosenkavalier,20150222
Austria,Innsbruck,Tiroler Landestheater,Mann von La Mancha,20150225
Austria,Innsbruck,Tiroler Landestheater,Mann von La Mancha,20150227
Austria,Innsbruck,Tiroler Landestheater,Mann von La Mancha,20150304
Austria,Innsbruck,Tiroler Landestheater,Adriana Lecouvreur,20150305
Austria,Innsbruck,Tiroler Landestheater,Mann von La Mancha,20150306
Austria,Innsbruck,Tiroler Landestheater,Mann von La Mancha,20150307
Austria,Innsbruck,Tiroler Landestheater,Adriana Lecouvreur,20150318
Austria,Innsbruck,Tiroler Landestheater,Adriana Lecouvreur,20150320
Austria,Innsbruck,Tiroler Landestheater,Adriana Lecouvreur,20150326
Austria,Innsbruck,Tiroler Landestheater,Erwartung,20150328
Austria,Innsbruck,Tiroler Landestheater,Kaiser von Atlantis,20150328
Austria,Innsbruck,Tiroler Landestheater,Erwartung,20150408
Austria,Innsbruck,Tiroler Landestheater,Kaiser von Atlantis,20150408
Austria,Innsbruck,Tiroler Landestheater,Adriana Lecouvreur,20150410
Austria,Innsbruck,Tiroler Landestheater,Adriana Lecouvreur,20150412
Austria,Innsbruck,Tiroler Landestheater,Erwartung,20150417
Austria,Innsbruck,Tiroler Landestheater,Kaiser von Atlantis,20150417
Austria,Innsbruck,Tiroler Landestheater,Adriana Lecouvreur,20150419
Austria,Innsbruck,Tiroler Landestheater,Adriana Lecouvreur,20150424
Austria,Innsbruck,Tiroler Landestheater,Adriana Lecouvreur,20150426
Austria,Innsbruck,Tiroler Landestheater,Adriana Lecouvreur,20150430
Austria,Innsbruck,Tiroler Landestheater,Erwartung,20150502
Austria,Innsbruck,Tiroler Landestheater,Kaiser von Atlantis,20150502
Austria,Innsbruck,Tiroler Landestheater,Adriana Lecouvreur,20150506
Austria,Innsbruck,Tiroler Landestheater,Faust,20150509
Austria,Innsbruck,Tiroler Landestheater,Faust,20150513
Austria,Innsbruck,Tiroler Landestheater,Faust,20150515
Austria,Innsbruck,Tiroler Landestheater,Faust,20150517
Austria,Innsbruck,Tiroler Landestheater,Erwartung,20150521
Austria,Innsbruck,Tiroler Landestheater,Kaiser von Atlantis,20150521
Austria,Innsbruck,Tiroler Landestheater,Erwartung,20150522
Austria,Innsbruck,Tiroler Landestheater,Kaiser von Atlantis,20150522
Austria,Innsbruck,Tiroler Landestheater,Faust,20150523
Austria,Innsbruck,Tiroler Landestheater,Faust,20150528
Austria,Innsbruck,Tiroler Landestheater,Faust,20150531
Austria,Innsbruck,Tiroler Landestheater,Pique Dame,20150606
Austria,Innsbruck,Tiroler Landestheater,Pique Dame,20150610
Austria,Innsbruck,Tiroler Landestheater,Faust,20150611
Austria,Innsbruck,Tiroler Landestheater,Pique Dame,20150612
Austria,Innsbruck,Tiroler Landestheater,Faust,20150613
Austria,Innsbruck,Tiroler Landestheater,Pique Dame,20150620
Austria,Innsbruck,Tiroler Landestheater,Faust,20150625
Austria,Innsbruck,Tiroler Landestheater,Pique Dame,20150626
Austria,Innsbruck,Tiroler Landestheater,Pique Dame,20150628
Austria,Innsbruck,Tiroler Landestheater,Faust,20150701
Austria,Innsbruck,Tiroler Landestheater,Pique Dame,20150702
Austria,Innsbruck,Tiroler Landestheater,Faust,20150703
Austria,Innsbruck,Tiroler Landestheater,Pique Dame,20150705
Austria,Klagenfurt,Stadttheater Klagenfurt,Fledermaus,20140918
Austria,Klagenfurt,Stadttheater Klagenfurt,Fledermaus,20140920
Austria,Klagenfurt,Stadttheater Klagenfurt,Fledermaus,20140923
Austria,Klagenfurt,Stadttheater Klagenfurt,Fledermaus,20140925
Austria,Klagenfurt,Stadttheater Klagenfurt,Fledermaus,20140927
Austria,Klagenfurt,Stadttheater Klagenfurt,Fledermaus,20141001
Austria,Klagenfurt,Stadttheater Klagenfurt,Fledermaus,20141003
Austria,Klagenfurt,Stadttheater Klagenfurt,Fledermaus,20141008
Austria,Klagenfurt,Stadttheater Klagenfurt,Fledermaus,20141010
Austria,Klagenfurt,Stadttheater Klagenfurt,Fledermaus,20141019
Austria,Klagenfurt,Stadttheater Klagenfurt,Pagliacci,20141025
Austria,Klagenfurt,Stadttheater Klagenfurt,Cavalleria rusticana,20141025
Austria,Klagenfurt,Stadttheater Klagenfurt,Fledermaus,20141029
Austria,Klagenfurt,Stadttheater Klagenfurt,Pagliacci,20141030
Austria,Klagenfurt,Stadttheater Klagenfurt,Cavalleria rusticana,20141030
Austria,Klagenfurt,Stadttheater Klagenfurt,Pagliacci,20141104
Austria,Klagenfurt,Stadttheater Klagenfurt,Cavalleria rusticana,20141104
Austria,Klagenfurt,Stadttheater Klagenfurt,Pagliacci,20141107
Austria,Klagenfurt,Stadttheater Klagenfurt,Cavalleria rusticana,20141107
Austria,Klagenfurt,Stadttheater Klagenfurt,Fledermaus,20141108
Austria,Klagenfurt,Stadttheater Klagenfurt,Pagliacci,20141114
Austria,Klagenfurt,Stadttheater Klagenfurt,Cavalleria rusticana,20141114
Austria,Klagenfurt,Stadttheater Klagenfurt,Pagliacci,20141116
Austria,Klagenfurt,Stadttheater Klagenfurt,Cavalleria rusticana,20141116
Austria,Klagenfurt,Stadttheater Klagenfurt,Pagliacci,20141119
Austria,Klagenfurt,Stadttheater Klagenfurt,Cavalleria rusticana,20141119
Austria,Klagenfurt,Stadttheater Klagenfurt,Pagliacci,20141122
Austria,Klagenfurt,Stadttheater Klagenfurt,Cavalleria rusticana,20141122
Austria,Klagenfurt,Stadttheater Klagenfurt,Pagliacci,20141125
Austria,Klagenfurt,Stadttheater Klagenfurt,Cavalleria rusticana,20141125
Austria,Klagenfurt,Stadttheater Klagenfurt,Pagliacci,20141129
Austria,Klagenfurt,Stadttheater Klagenfurt,Cavalleria rusticana,20141129
Austria,Klagenfurt,Stadttheater Klagenfurt,Pagliacci,20141203
Austria,Klagenfurt,Stadttheater Klagenfurt,Cavalleria rusticana,20141203
Austria,Klagenfurt,Stadttheater Klagenfurt,Pagliacci,20141206
Austria,Klagenfurt,Stadttheater Klagenfurt,Cavalleria rusticana,20141206
Austria,Klagenfurt,Stadttheater Klagenfurt,Zauberflöte,20141218
Austria,Klagenfurt,Stadttheater Klagenfurt,Zauberflöte,20141220
Austria,Klagenfurt,Stadttheater Klagenfurt,Zauberflöte,20141223
Austria,Klagenfurt,Stadttheater Klagenfurt,Zauberflöte,20141227
Austria,Klagenfurt,Stadttheater Klagenfurt,Fledermaus,20141231
Austria,Klagenfurt,Stadttheater Klagenfurt,Fledermaus,20150102
Austria,Klagenfurt,Stadttheater Klagenfurt,Fledermaus,20150103
Austria,Klagenfurt,Stadttheater Klagenfurt,Zauberflöte,20150104
Austria,Klagenfurt,Stadttheater Klagenfurt,Zauberflöte,20150108
Austria,Klagenfurt,Stadttheater Klagenfurt,Zauberflöte,20150110
Austria,Klagenfurt,Stadttheater Klagenfurt,Zauberflöte,20150114
Austria,Klagenfurt,Stadttheater Klagenfurt,Im weißen Rößl,20150115
Austria,Klagenfurt,Stadttheater Klagenfurt,Zauberflöte,20150116
Austria,Klagenfurt,Stadttheater Klagenfurt,Im weißen Rößl,20150117
Austria,Klagenfurt,Stadttheater Klagenfurt,Zauberflöte,20150121
Austria,Klagenfurt,Stadttheater Klagenfurt,Im weißen Rößl,20150122
Austria,Klagenfurt,Stadttheater Klagenfurt,Zauberflöte,20150123
Austria,Klagenfurt,Stadttheater Klagenfurt,Im weißen Rößl,20150124
Austria,Klagenfurt,Stadttheater Klagenfurt,Dialogues des Carmélites,20150126
Austria,Klagenfurt,Stadttheater Klagenfurt,Im weißen Rößl,20150127
Austria,Klagenfurt,Stadttheater Klagenfurt,Im weißen Rößl,20150129
Austria,Klagenfurt,Stadttheater Klagenfurt,Im weißen Rößl,20150131
Austria,Klagenfurt,Stadttheater Klagenfurt,Zauberflöte,20150201
Austria,Klagenfurt,Stadttheater Klagenfurt,Im weißen Rößl,20150204
Austria,Klagenfurt,Stadttheater Klagenfurt,Im weißen Rößl,20150206
Austria,Klagenfurt,Stadttheater Klagenfurt,Zauberflöte,20150207
Austria,Klagenfurt,Stadttheater Klagenfurt,Im weißen Rößl,20150211
Austria,Klagenfurt,Stadttheater Klagenfurt,Dialogues des Carmélites,20150212
Austria,Klagenfurt,Stadttheater Klagenfurt,Im weißen Rößl,20150213
Austria,Klagenfurt,Stadttheater Klagenfurt,Dialogues des Carmélites,20150214
Austria,Klagenfurt,Stadttheater Klagenfurt,Im weißen Rößl,20150217
Austria,Klagenfurt,Stadttheater Klagenfurt,Dialogues des Carmélites,20150218
Austria,Klagenfurt,Stadttheater Klagenfurt,Im weißen Rößl,20150219
Austria,Klagenfurt,Stadttheater Klagenfurt,Dialogues des Carmélites,20150220
Austria,Klagenfurt,Stadttheater Klagenfurt,Dialogues des Carmélites,20150221
Austria,Klagenfurt,Stadttheater Klagenfurt,Im weißen Rößl,20150222
Austria,Klagenfurt,Stadttheater Klagenfurt,Dialogues des Carmélites,20150224
Austria,Klagenfurt,Stadttheater Klagenfurt,Dialogues des Carmélites,20150226
Austria,Klagenfurt,Stadttheater Klagenfurt,Dialogues des Carmélites,20150301
