country,city,theatre,work,date
Austria,Baden bei Wien,Stadttheater Baden,Land des Lächelns,20151007
Austria,Baden bei Wien,Stadttheater Baden,Land des Lächelns,20151018
Austria,Baden bei Wien,Stadttheater Baden,Land des Lächelns,20151022
Austria,Baden bei Wien,Stadttheater Baden,Land des Lächelns,20151024
Austria,Baden bei Wien,Stadttheater Baden,Land des Lächelns,20151025
Austria,Baden bei Wien,Stadttheater Baden,Land des Lächelns,20151030
Austria,Baden bei Wien,Stadttheater Baden,Land des Lächelns,20151031
Austria,Baden bei Wien,Stadttheater Baden,Land des Lächelns,20151107
Austria,Baden bei Wien,Stadttheater Baden,Land des Lächelns,20151108
Austria,Baden bei Wien,Stadttheater Baden,Land des Lächelns,20151119
Austria,Baden bei Wien,Stadttheater Baden,Land des Lächelns,20151120
Austria,Baden bei Wien,Stadttheater Baden,Land des Lächelns,20151122
Austria,Baden bei Wien,Stadttheater Baden,Land des Lächelns,20151128
Austria,Baden bei Wien,Stadttheater Baden,Zauberflöte,20151212
Austria,Baden bei Wien,Stadttheater Baden,Zauberflöte,20151218
Austria,Baden bei Wien,Stadttheater Baden,Zauberflöte,20151220
Austria,Baden bei Wien,Stadttheater Baden,Zauberflöte,20151226
Austria,Baden bei Wien,Stadttheater Baden,Zauberflöte,20151231
Austria,Baden bei Wien,Stadttheater Baden,Zauberflöte,20160102
Austria,Baden bei Wien,Stadttheater Baden,Zauberflöte,20160108
Austria,Baden bei Wien,Stadttheater Baden,Zauberflöte,20160109
Austria,Baden bei Wien,Stadttheater Baden,Zauberflöte,20160116
Austria,Baden bei Wien,Stadttheater Baden,Zauberflöte,20160117
Austria,Baden bei Wien,Stadttheater Baden,Zauberflöte,20160128
Austria,Baden bei Wien,Stadttheater Baden,Zauberflöte,20160207
Austria,Bregenz,Vorarlberger Landestheater,Entführung,20160203
Austria,Erl,Tiroler Festspiele Erl,Barbiere,20151226
Austria,Erl,Tiroler Festspiele Erl,Nabucco,20151227
Austria,Erl,Tiroler Festspiele Erl,Nabucco,20160102
Austria,Erl,Tiroler Festspiele Erl,Barbiere,20160103
Austria,Erl,Tiroler Festspiele Erl,Rheingold,20160714
Austria,Erl,Tiroler Festspiele Erl,Walküre,20160715
Austria,Erl,Tiroler Festspiele Erl,Siegfried,20160716
Austria,Erl,Tiroler Festspiele Erl,Götterdämmerung,20160717
Austria,Graz,Oper Graz,Der ferne Klang,20150926
Austria,Graz,Oper Graz,Der ferne Klang,20150930
Austria,Graz,Oper Graz,Der ferne Klang,20151003
Austria,Graz,Oper Graz,Der ferne Klang,20151007
Austria,Graz,Oper Graz,Der ferne Klang,20151015
Austria,Graz,Oper Graz,Der ferne Klang,20151018
Austria,Graz,Oper Graz,Barbier von Sevilla,20151022
Austria,Graz,Oper Graz,Der ferne Klang,20151023
Austria,Graz,Oper Graz,Barbier von Sevilla,20151028
Austria,Graz,Oper Graz,Der ferne Klang,20151030
Austria,Graz,Oper Graz,Der ferne Klang,20151101
Austria,Graz,Oper Graz,Barbier von Sevilla,20151106
Austria,Graz,Oper Graz,Barbier von Sevilla,20151115
Austria,Graz,Oper Graz,Barbier von Sevilla,20151127
Austria,Graz,Oper Graz,Barbier von Sevilla,20151204
Austria,Graz,Oper Graz,Barbier von Sevilla,20151211
Austria,Graz,Oper Graz,Luisa Miller,20151212
Austria,Graz,Oper Graz,Barbier von Sevilla,20151213
Austria,Graz,Oper Graz,Luisa Miller,20151216
Austria,Graz,Oper Graz,Barbier von Sevilla,20151217
Austria,Graz,Oper Graz,Luisa Miller,20151218
Austria,Graz,Oper Graz,Barbier von Sevilla,20151227
Austria,Graz,Oper Graz,Barbier von Sevilla,20160107
Austria,Graz,Oper Graz,Luisa Miller,20160108
Austria,Graz,Oper Graz,Luisa Miller,20160110
Austria,Graz,Oper Graz,Barbier von Sevilla,20160113
Austria,Graz,Oper Graz,Luisa Miller,20160120
Austria,Graz,Oper Graz,Luisa Miller,20160123
Austria,Graz,Oper Graz,Barbier von Sevilla,20160124
Austria,Graz,Oper Graz,Luisa Miller,20160204
Austria,Graz,Oper Graz,Barbier von Sevilla,20160206
Austria,Graz,Oper Graz,Luisa Miller,20160207
Austria,Graz,Oper Graz,Griechische Passion,20160305
Austria,Graz,Oper Graz,Griechische Passion,20160309
Austria,Graz,Oper Graz,Griechische Passion,20160312
Austria,Graz,Oper Graz,Griechische Passion,20160317
Austria,Graz,Oper Graz,Griechische Passion,20160323
Austria,Graz,Oper Graz,Griechische Passion,20160403
Austria,Graz,Oper Graz,Griechische Passion,20160410
Austria,Graz,Oper Graz,Griechische Passion,20160415
Austria,Graz,Oper Graz,Entführung,20160421
Austria,Graz,Oper Graz,Griechische Passion,20160422
Austria,Graz,Oper Graz,Barbier von Sevilla,20160424
Austria,Graz,Oper Graz,Entführung,20160427
Austria,Graz,Oper Graz,Barbier von Sevilla,20160430
Austria,Graz,Oper Graz,Entführung,20160504
Austria,Graz,Oper Graz,Entführung,20160511
Austria,Graz,Oper Graz,My Fair Lady,20160512
Austria,Graz,Oper Graz,Barbier von Sevilla,20160518
Austria,Graz,Oper Graz,My Fair Lady,20160519
Austria,Graz,Oper Graz,My Fair Lady,20160520
Austria,Graz,Oper Graz,Entführung,20160522
Austria,Graz,Oper Graz,Entführung,20160525
Austria,Graz,Oper Graz,My Fair Lady,20160528
Austria,Graz,Oper Graz,Entführung,20160529
Austria,Graz,Oper Graz,Entführung,20160602
Austria,Graz,Oper Graz,Barbier von Sevilla,20160603
Austria,Graz,Oper Graz,Entführung,20160604
Austria,Graz,Oper Graz,Carmen,20160608
Austria,Graz,Oper Graz,My Fair Lady,20160609
Austria,Graz,Oper Graz,Entführung,20160610
Austria,Graz,Oper Graz,Carmen,20160611
Austria,Graz,Oper Graz,Entführung,20160612
Austria,Graz,Oper Graz,Carmen,20160615
Austria,Graz,Oper Graz,My Fair Lady,20160616
Austria,Graz,Oper Graz,Entführung,20160617
Austria,Graz,Oper Graz,Carmen,20160618
Austria,Graz,Oper Graz,Entführung,20160619
Austria,Graz,Oper Graz,Carmen,20160622
Austria,Graz,Oper Graz,My Fair Lady,20160622
Austria,Graz,Oper Graz,Carmen,20160624
Austria,Innsbruck,Tiroler Landestheater,Fidelio,20150926
Austria,Innsbruck,Tiroler Landestheater,Fidelio,20151002
Austria,Innsbruck,Tiroler Landestheater,Fidelio,20151008
Austria,Innsbruck,Tiroler Landestheater,Pique Dame,20151009
Austria,Innsbruck,Tiroler Landestheater,Pique Dame,20151011
Austria,Innsbruck,Tiroler Landestheater,Pique Dame,20151017
Austria,Innsbruck,Tiroler Landestheater,Fidelio,20151022
Austria,Innsbruck,Tiroler Landestheater,Fidelio,20151025
Austria,Innsbruck,Tiroler Landestheater,Fidelio,20151029
Austria,Innsbruck,Tiroler Landestheater,Fidelio,20151104
Austria,Innsbruck,Tiroler Landestheater,Fidelio,20151106
Austria,Innsbruck,Tiroler Landestheater,Turandot,20151121
Austria,Innsbruck,Tiroler Landestheater,Fidelio,20151125
Austria,Innsbruck,Tiroler Landestheater,Turandot,20151127
Austria,Innsbruck,Tiroler Landestheater,Fidelio,20151129
Austria,Innsbruck,Tiroler Landestheater,Turandot,20151204
Austria,Innsbruck,Tiroler Landestheater,Fidelio,20151205
Austria,Innsbruck,Tiroler Landestheater,Fidelio,20151210
Austria,Innsbruck,Tiroler Landestheater,Turandot,20151211
Austria,Innsbruck,Tiroler Landestheater,Fidelio,20151212
Austria,Innsbruck,Tiroler Landestheater,Turandot,20151217
Austria,Innsbruck,Tiroler Landestheater,Fledermaus,20151219
Austria,Innsbruck,Tiroler Landestheater,Turandot,20151220
Austria,Innsbruck,Tiroler Landestheater,Turandot,20151223
Austria,Innsbruck,Tiroler Landestheater,Turandot,20151226
Austria,Innsbruck,Tiroler Landestheater,Fledermaus,20151227
Austria,Innsbruck,Tiroler Landestheater,Fledermaus,20151231
Austria,Innsbruck,Tiroler Landestheater,Turandot,20160103
Austria,Innsbruck,Tiroler Landestheater,Turandot,20160107
Austria,Innsbruck,Tiroler Landestheater,Fledermaus,20160108
Austria,Innsbruck,Tiroler Landestheater,Fledermaus,20160109
Austria,Innsbruck,Tiroler Landestheater,Fledermaus,20160113
Austria,Innsbruck,Tiroler Landestheater,Turandot,20160114
Austria,Innsbruck,Tiroler Landestheater,Fledermaus,20160115
Austria,Innsbruck,Tiroler Landestheater,Fledermaus,20160117
Austria,Innsbruck,Tiroler Landestheater,Turandot,20160124
Austria,Innsbruck,Tiroler Landestheater,Fledermaus,20160129
Austria,Innsbruck,Tiroler Landestheater,Fledermaus,20160130
Austria,Innsbruck,Tiroler Landestheater,Turandot,20160203
Austria,Innsbruck,Tiroler Landestheater,Turandot,20160206
Austria,Innsbruck,Tiroler Landestheater,Fledermaus,20160211
Austria,Innsbruck,Tiroler Landestheater,Sache Makropulos,20160213
Austria,Innsbruck,Tiroler Landestheater,Fledermaus,20160221
Austria,Innsbruck,Tiroler Landestheater,Turandot,20160224
Austria,Innsbruck,Tiroler Landestheater,Fledermaus,20160226
Austria,Innsbruck,Tiroler Landestheater,Sache Makropulos,20160303
Austria,Innsbruck,Tiroler Landestheater,Weibsteufel,20160304
Austria,Innsbruck,Tiroler Landestheater,Weibsteufel,20160306
Austria,Innsbruck,Tiroler Landestheater,Sache Makropulos,20160310
Austria,Innsbruck,Tiroler Landestheater,Fledermaus,20160312
Austria,Innsbruck,Tiroler Landestheater,Sache Makropulos,20160317
Austria,Innsbruck,Tiroler Landestheater,Weibsteufel,20160318
Austria,Innsbruck,Tiroler Landestheater,Fledermaus,20160323
Austria,Innsbruck,Tiroler Landestheater,Weibsteufel,20160331
Austria,Innsbruck,Tiroler Landestheater,Fledermaus,20160402
Austria,Innsbruck,Tiroler Landestheater,Weibsteufel,20160406
Austria,Innsbruck,Tiroler Landestheater,Weibsteufel,20160407
Austria,Innsbruck,Tiroler Landestheater,Fledermaus,20160407
Austria,Innsbruck,Tiroler Landestheater,Sache Makropulos,20160408
Austria,Innsbruck,Tiroler Landestheater,Fledermaus,20160412
Austria,Innsbruck,Tiroler Landestheater,Sache Makropulos,20160413
Austria,Innsbruck,Tiroler Landestheater,Fledermaus,20160414
Austria,Innsbruck,Tiroler Landestheater,Sache Makropulos,20160417
Austria,Innsbruck,Tiroler Landestheater,Sache Makropulos,20160424
Austria,Innsbruck,Tiroler Landestheater,Sache Makropulos,20160430
Austria,Innsbruck,Tiroler Landestheater,Sache Makropulos,20160506
Austria,Innsbruck,Tiroler Landestheater,Tannhäuser,20160514
Austria,Innsbruck,Tiroler Landestheater,Tannhäuser,20160521
Austria,Innsbruck,Tiroler Landestheater,Tannhäuser,20160528
Austria,Innsbruck,Tiroler Landestheater,Tannhäuser,20160605
Austria,Innsbruck,Tiroler Landestheater,Tannhäuser,20160611
Austria,Innsbruck,Tiroler Landestheater,Tannhäuser,20160618
Austria,Innsbruck,Tiroler Landestheater,Tannhäuser,20160626
Austria,Innsbruck,Tiroler Landestheater,Tannhäuser,20160702
Austria,Klagenfurt,Stadttheater Klagenfurt,Così fan tutte,20150917
Austria,Klagenfurt,Stadttheater Klagenfurt,Così fan tutte,20150919
Austria,Klagenfurt,Stadttheater Klagenfurt,Così fan tutte,20150922
Austria,Klagenfurt,Stadttheater Klagenfurt,Così fan tutte,20150924
Austria,Klagenfurt,Stadttheater Klagenfurt,Così fan tutte,20150926
Austria,Klagenfurt,Stadttheater Klagenfurt,Così fan tutte,20150930
Austria,Klagenfurt,Stadttheater Klagenfurt,Così fan tutte,20151002
Austria,Klagenfurt,Stadttheater Klagenfurt,Così fan tutte,20151009
Austria,Klagenfurt,Stadttheater Klagenfurt,Così fan tutte,20151014
Austria,Klagenfurt,Stadttheater Klagenfurt,Così fan tutte,20151017
Austria,Klagenfurt,Stadttheater Klagenfurt,A Midsummer Night's Dream,20151029
Austria,Klagenfurt,Stadttheater Klagenfurt,A Midsummer Night's Dream,20151104
Austria,Klagenfurt,Stadttheater Klagenfurt,Così fan tutte,20151105
Austria,Klagenfurt,Stadttheater Klagenfurt,A Midsummer Night's Dream,20151107
Austria,Klagenfurt,Stadttheater Klagenfurt,A Midsummer Night's Dream,20151110
Austria,Klagenfurt,Stadttheater Klagenfurt,A Midsummer Night's Dream,20151112
Austria,Klagenfurt,Stadttheater Klagenfurt,A Midsummer Night's Dream,20151114
Austria,Klagenfurt,Stadttheater Klagenfurt,A Midsummer Night's Dream,20151120
Austria,Klagenfurt,Stadttheater Klagenfurt,A Midsummer Night's Dream,20151125
Austria,Klagenfurt,Stadttheater Klagenfurt,A Midsummer Night's Dream,20151127
Austria,Klagenfurt,Stadttheater Klagenfurt,Carmen,20151212
Austria,Klagenfurt,Stadttheater Klagenfurt,Carmen,20151215
Austria,Klagenfurt,Stadttheater Klagenfurt,Carmen,20151217
Austria,Klagenfurt,Stadttheater Klagenfurt,Carmen,20151219
Austria,Klagenfurt,Stadttheater Klagenfurt,Carmen,20151229
Austria,Klagenfurt,Stadttheater Klagenfurt,Carmen,20151231
Austria,Klagenfurt,Stadttheater Klagenfurt,Carmen,20160102
Austria,Klagenfurt,Stadttheater Klagenfurt,Carmen,20160108
Austria,Klagenfurt,Stadttheater Klagenfurt,Carmen,20160113
Austria,Klagenfurt,Stadttheater Klagenfurt,Carmen,20160115
Austria,Klagenfurt,Stadttheater Klagenfurt,Carmen,20160120
Austria,Klagenfurt,Stadttheater Klagenfurt,Carmen,20160124
Austria,Klagenfurt,Stadttheater Klagenfurt,Carmen,20160130
Austria,Klagenfurt,Stadttheater Klagenfurt,Butterfly,20160204
Austria,Klagenfurt,Stadttheater Klagenfurt,Butterfly,20160206
Austria,Klagenfurt,Stadttheater Klagenfurt,Butterfly,20160212
Austria,Klagenfurt,Stadttheater Klagenfurt,Butterfly,20160214
Austria,Klagenfurt,Stadttheater Klagenfurt,Butterfly,20160218
Austria,Klagenfurt,Stadttheater Klagenfurt,Butterfly,20160221
Austria,Klagenfurt,Stadttheater Klagenfurt,Butterfly,20160223
Austria,Klagenfurt,Stadttheater Klagenfurt,Butterfly,20160226
Austria,Klagenfurt,Stadttheater Klagenfurt,Butterfly,20160302
Austria,Klagenfurt,Stadttheater Klagenfurt,Butterfly,20160305
Austria,Klagenfurt,Stadttheater Klagenfurt,Butterfly,20160312
Austria,Klagenfurt,Stadttheater Klagenfurt,Butterfly,20160316
Austria,Klagenfurt,Stadttheater Klagenfurt,Butterfly,20160319
Austria,Klagenfurt,Stadttheater Klagenfurt,Butterfly,20160323
Austria,Klagenfurt,Stadttheater Klagenfurt,Capuleti e i Montecchi,20160407
Austria,Klagenfurt,Stadttheater Klagenfurt,Capuleti e i Montecchi,20160409
Austria,Klagenfurt,Stadttheater Klagenfurt,Capuleti e i Montecchi,20160412
Austria,Klagenfurt,Stadttheater Klagenfurt,Capuleti e i Montecchi,20160414
Austria,Klagenfurt,Stadttheater Klagenfurt,Capuleti e i Montecchi,20160416
Austria,Klagenfurt,Stadttheater Klagenfurt,Capuleti e i Montecchi,20160421
Austria,Klagenfurt,Stadttheater Klagenfurt,Capuleti e i Montecchi,20160429
Austria,Klagenfurt,Stadttheater Klagenfurt,Capuleti e i Montecchi,20160502
Austria,Klagenfurt,Stadttheater Klagenfurt,Capuleti e i Montecchi,20160504
Austria,Klagenfurt,Stadttheater Klagenfurt,Capuleti e i Montecchi,20160507
Austria,Linz,Landestheater Linz,Traviata,20150919
Austria,Linz,Landestheater Linz,Traviata,20150921
Austria,Linz,Landestheater Linz,Tagebuch der Anne Frank,20150925
Austria,Linz,Landestheater Linz,Tagebuch der Anne Frank,20150929
Austria,Linz,Landestheater Linz,Tagebuch der Anne Frank,20151001
Austria,Linz,Landestheater Linz,Traviata,20151009
Austria,Linz,Landestheater Linz,Tagebuch der Anne Frank,20151011
Austria,Linz,Landestheater Linz,Traviata,20151013
Austria,Linz,Landestheater Linz,Traviata,20151016
Austria,Linz,Landestheater Linz,Tagebuch der Anne Frank,20151017
Austria,Linz,Landestheater Linz,Traviata,20151025
Austria,Linz,Landestheater Linz,Tagebuch der Anne Frank,20151026
Austria,Linz,Landestheater Linz,Traviata,20151028
Austria,Linz,Landestheater Linz,Tagebuch der Anne Frank,20151031
Austria,Linz,Landestheater Linz,Traviata,20151031
Austria,Linz,Landestheater Linz,Die lustige Witwe,20151107
Austria,Linz,Landestheater Linz,Traviata,20151108
Austria,Linz,Landestheater Linz,Die lustige Witwe,20151110
Austria,Linz,Landestheater Linz,Traviata,20151112
Austria,Linz,Landestheater Linz,Die lustige Witwe,20151116
Austria,Linz,Landestheater Linz,Traviata,20151118
Austria,Linz,Landestheater Linz,Traviata,20151122
Austria,Linz,Landestheater Linz,Die lustige Witwe,20151123
Austria,Linz,Landestheater Linz,Die lustige Witwe,20151126
Austria,Linz,Landestheater Linz,Die lustige Witwe,20151202
Austria,Linz,Landestheater Linz,Traviata,20151208
Austria,Linz,Landestheater Linz,Die lustige Witwe,20151211
Austria,Linz,Landestheater Linz,Die lustige Witwe,20151213
Austria,Linz,Landestheater Linz,Die lustige Witwe,20151217
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20151219
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20151221
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20151225
Austria,Linz,Landestheater Linz,Traviata,20151227
Austria,Linz,Landestheater Linz,Traviata,20151230
Austria,Linz,Landestheater Linz,Die lustige Witwe,20151231
Austria,Linz,Landestheater Linz,Die lustige Witwe,20160102
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20160106
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20160108
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20160109
Austria,Linz,Landestheater Linz,Traviata,20160110
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20160113
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20160114
Austria,Linz,Landestheater Linz,Traviata,20160115
Austria,Linz,Landestheater Linz,Die lustige Witwe,20160117
Austria,Linz,Landestheater Linz,Traviata,20160122
Austria,Linz,Landestheater Linz,Die lustige Witwe,20160127
Austria,Linz,Landestheater Linz,Die lustige Witwe,20160129
Austria,Linz,Landestheater Linz,Traviata,20160131
Austria,Linz,Landestheater Linz,Die lustige Witwe,20160202
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20160205
Austria,Linz,Landestheater Linz,McTeague,20160206
Austria,Linz,Landestheater Linz,McTeague,20160209
Austria,Linz,Landestheater Linz,Traviata,20160210
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20160211
Austria,Linz,Landestheater Linz,Die lustige Witwe,20160212
Austria,Linz,Landestheater Linz,McTeague,20160215
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20160219
Austria,Linz,Landestheater Linz,Die lustige Witwe,20160223
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20160225
Austria,Linz,Landestheater Linz,McTeague,20160226
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20160228
Austria,Linz,Landestheater Linz,McTeague,20160302
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20160304
Austria,Linz,Landestheater Linz,Die lustige Witwe,20160305
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20160309
Austria,Linz,Landestheater Linz,McTeague,20160311
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20160312
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20160318
Austria,Linz,Landestheater Linz,Pelléas et Mélisande,20160319
Austria,Linz,Landestheater Linz,Pelléas et Mélisande,20160322
Austria,Linz,Landestheater Linz,Pelléas et Mélisande,20160326
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20160401
Austria,Linz,Landestheater Linz,McTeague,20160402
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20160405
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20160407
Austria,Linz,Landestheater Linz,McTeague,20160411
Austria,Linz,Landestheater Linz,Pelléas et Mélisande,20160413
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20160417
Austria,Linz,Landestheater Linz,Die lustige Witwe,20160422
Austria,Linz,Landestheater Linz,Die lustige Witwe,20160426
Austria,Linz,Landestheater Linz,Pelléas et Mélisande,20160430
Austria,Linz,Landestheater Linz,Operndirektor,20160504
Austria,Linz,Landestheater Linz,Pelléas et Mélisande,20160506
Austria,Linz,Landestheater Linz,McTeague,20160510
Austria,Linz,Landestheater Linz,Die lustige Witwe,20160511
Austria,Linz,Landestheater Linz,McTeague,20160514
Austria,Linz,Landestheater Linz,Pelléas et Mélisande,20160520
Austria,Linz,Landestheater Linz,Pelléas et Mélisande,20160524
Austria,Linz,Landestheater Linz,Terra Nova,20160526
Austria,Linz,Landestheater Linz,Operndirektor,20160529
Austria,Linz,Landestheater Linz,Terra Nova,20160530
Austria,Linz,Landestheater Linz,McTeague,20160602
Austria,Linz,Landestheater Linz,Terra Nova,20160603
Austria,Linz,Landestheater Linz,Operndirektor,20160605
Austria,Linz,Landestheater Linz,McTeague,20160609
Austria,Linz,Landestheater Linz,Terra Nova,20160610
Austria,Linz,Landestheater Linz,Terra Nova,20160612
Austria,Linz,Landestheater Linz,Terra Nova,20160618
Austria,Linz,Landestheater Linz,Pelléas et Mélisande,20160627
Austria,Linz,Landestheater Linz,Terra Nova,20160705
Austria,Salzburg,Landestheater,Il mondo della luna,20150920
Austria,Salzburg,Landestheater,Il mondo della luna,20150922
Austria,Salzburg,Landestheater,Sound of Music,20150926
Austria,Salzburg,Landestheater,Il mondo della luna,20150929
Austria,Salzburg,Landestheater,Il mondo della luna,20151007
Austria,Salzburg,Landestheater,Sound of Music,20151010
Austria,Salzburg,Landestheater,Il mondo della luna,20151013
Austria,Salzburg,Landestheater,Sound of Music,20151016
Austria,Salzburg,Landestheater,Carmen,20151018
Austria,Salzburg,Landestheater,Carmen,20151021
Austria,Salzburg,Landestheater,Carmen,20151023
Austria,Salzburg,Landestheater,Carmen,20151026
Austria,Salzburg,Landestheater,Il mondo della luna,20151029
Austria,Salzburg,Landestheater,Carmen,20151030
Austria,Salzburg,Landestheater,Carmen,20151103
Austria,Salzburg,Landestheater,Carmen,20151105
Austria,Salzburg,Landestheater,Carmen,20151107
Austria,Salzburg,Landestheater,Carmen,20151110
Austria,Salzburg,Landestheater,Sound of Music,20151111
Austria,Salzburg,Landestheater,Il mondo della luna,20151113
Austria,Salzburg,Landestheater,Carmen,20151114
Austria,Salzburg,Landestheater,Il mondo della luna,20151118
Austria,Salzburg,Landestheater,Il mondo della luna,20151120
Austria,Salzburg,Landestheater,Sound of Music,20151128
Austria,Salzburg,Landestheater,Sound of Music,20151206
Austria,Salzburg,Landestheater,Il mondo della luna,20151211
Austria,Salzburg,Landestheater,Il mondo della luna,20151227
Austria,Salzburg,Landestheater,Don Giovanni,20160110
Austria,Salzburg,Landestheater,Don Giovanni,20160112
Austria,Salzburg,Landestheater,Don Giovanni,20160116
Austria,Salzburg,Landestheater,Don Giovanni,20160123
Austria,Salzburg,Landestheater,Don Giovanni,20160220
Austria,Salzburg,Landestheater,Brokeback Mountain,20160227
Austria,Salzburg,Landestheater,Brokeback Mountain,20160304
Austria,Salzburg,Landestheater,Brokeback Mountain,20160309
Austria,Salzburg,Landestheater,Don Giovanni,20160311
Austria,Salzburg,Landestheater,Brokeback Mountain,20160313
Austria,Salzburg,Landestheater,Brokeback Mountain,20160315
Austria,Salzburg,Landestheater,Brokeback Mountain,20160320
Austria,Salzburg,Landestheater,Don Giovanni,20160324
Austria,Salzburg,Landestheater,Don Giovanni,20160326
Austria,Salzburg,Landestheater,Il turco in Italia,20160403
Austria,Salzburg,Landestheater,Il turco in Italia,20160410
Austria,Salzburg,Landestheater,Il turco in Italia,20160412
Austria,Salzburg,Landestheater,Brokeback Mountain,20160421
Austria,Salzburg,Landestheater,Il turco in Italia,20160504
Austria,Salzburg,Landestheater,Il turco in Italia,20160507
Austria,Salzburg,Landestheater,Don Giovanni,20160511
Austria,Salzburg,Landestheater,Il turco in Italia,20160512
Austria,Salzburg,Landestheater,Stormy Interlude,20160521
Austria,Salzburg,Landestheater,Stormy Interlude,20160525
Austria,Salzburg,Landestheater,Il turco in Italia,20160527
Austria,Salzburg,Landestheater,Stormy Interlude,20160531
Austria,Salzburg,Landestheater,Il turco in Italia,20160602
Austria,Salzburg,Landestheater,Stormy Interlude,20160605
Austria,Wien,Wiener Kammeroper,Die Nase,20150922
Austria,Wien,Wiener Kammeroper,Die Nase,20150926
Austria,Wien,Wiener Kammeroper,Die Nase,20150928
Austria,Wien,Wiener Kammeroper,Die Nase,20150930
Austria,Wien,Wiener Kammeroper,Orlando paladino,20151006
Austria,Wien,Wiener Kammeroper,Orlando paladino,20151008
Austria,Wien,Wiener Kammeroper,Orlando paladino,20151010
Austria,Wien,Wiener Kammeroper,Antigona,20151130
Austria,Wien,Wiener Kammeroper,Antigona,20151202
Austria,Wien,Wiener Kammeroper,Antigona,20151204
Austria,Wien,Wiener Kammeroper,Antigona,20151206
Austria,Wien,Wiener Kammeroper,Antigona,20151209
Austria,Wien,Wiener Kammeroper,Antigona,20151211
Austria,Wien,Wiener Kammeroper,Antigona,20151215
Austria,Wien,Wiener Kammeroper,Antigona,20151217
Austria,Wien,Wiener Kammeroper,Antigona,20151219
Austria,Wien,Wiener Kammeroper,Antigona,20151221
Austria,Wien,Wiener Kammeroper,Carmen (adaptation),20160302
Austria,Wien,Wiener Kammeroper,Carmen (adaptation),20160306
Austria,Wien,Wiener Kammeroper,Carmen (adaptation),20160308
Austria,Wien,Wiener Kammeroper,Carmen (adaptation),20160314
Austria,Wien,Wiener Kammeroper,Carmen (adaptation),20160317
Austria,Wien,Wiener Kammeroper,Carmen (adaptation),20160327
Austria,Wien,Wiener Kammeroper,Carmen (adaptation),20160330
Austria,Wien,Wiener Kammeroper,Carmen (adaptation),20160403
Austria,Wien,Wiener Kammeroper,Carmen (adaptation),20160405
Austria,Wien,Wiener Kammeroper,Carmen (adaptation),20160407
Austria,Wien,Wiener Kammeroper,Carmen (adaptation),20160409
Austria,Wien,Wiener Kammeroper,Hänsel und Gretel,20160512
Austria,Wien,Wiener Kammeroper,Hänsel und Gretel,20160514
Austria,Wien,Wiener Kammeroper,Hänsel und Gretel,20160519
Austria,Wien,Wiener Kammeroper,Hänsel und Gretel,20160521
Austria,Wien,Wiener Kammeroper,Hänsel und Gretel,20160523
Austria,Wien,Wiener Kammeroper,Hänsel und Gretel,20160531
Austria,Wien,Wiener Kammeroper,Hänsel und Gretel,20160603
Austria,Wien,Wiener Kammeroper,Hänsel und Gretel,20160605
Austria,Wien,Wiener Kammeroper,Hänsel und Gretel,20160609
Austria,Wien,Wiener Kammeroper,Hänsel und Gretel,20160611
Austria,Wien,Wiener Kammeroper,Hänsel und Gretel,20160613
Austria,Wien,Wiener Kammeroper,Hänsel und Gretel,20160616
Austria,Wien,Wiener Staatsoper,Rigoletto,20150904
Austria,Wien,Wiener Staatsoper,Holländer,20150905
Austria,Wien,Wiener Staatsoper,Rigoletto,20150907
Austria,Wien,Wiener Staatsoper,Holländer,20150908
Austria,Wien,Wiener Staatsoper,Traviata,20150909
Austria,Wien,Wiener Staatsoper,Rigoletto,20150910
Austria,Wien,Wiener Staatsoper,Holländer,20150911
Austria,Wien,Wiener Staatsoper,Traviata,20150912
Austria,Wien,Wiener Staatsoper,Rigoletto,20150913
Austria,Wien,Wiener Staatsoper,Cenerentola,20150916
Austria,Wien,Wiener Staatsoper,Traviata,20150917
Austria,Wien,Wiener Staatsoper,Cenerentola,20150919
Austria,Wien,Wiener Staatsoper,Chowanschtschina,20150920
Austria,Wien,Wiener Staatsoper,Traviata,20150921
Austria,Wien,Wiener Staatsoper,Cenerentola,20150923
Austria,Wien,Wiener Staatsoper,Chowanschtschina,20150924
