country,city,theatre,work,date
Armenia,Yerevan,Spendiarian Opera and Ballet Theatre,Requiem,20170404
Armenia,Yerevan,Spendiarian Opera and Ballet Theatre,Requiem,20170406
Armenia,Yerevan,Spendiarian Opera and Ballet Theatre,Tosca,20170412
Armenia,Yerevan,Spendiarian Opera and Ballet Theatre,Anoush,20170421
Armenia,Yerevan,Spendiarian Opera and Ballet Theatre,Traviata,20170430
Armenia,Yerevan,Spendiarian Opera and Ballet Theatre,Tosca,20170507
Armenia,Yerevan,Spendiarian Opera and Ballet Theatre,Tosca,20170619
Armenia,Yerevan,Spendiarian Opera and Ballet Theatre,Anoush,20170706
Austria,Bregenz,Vorarlberger Landestheater,Paradies oder nach Eden,20160922
Austria,Bregenz,Vorarlberger Landestheater,Paradies oder nach Eden,20160928
Austria,Bregenz,Vorarlberger Landestheater,Paradies oder nach Eden,20161009
Austria,Bregenz,Vorarlberger Landestheater,Paradies oder nach Eden,20161020
Austria,Bregenz,Vorarlberger Landestheater,Paradies oder nach Eden,20161028
Austria,Bregenz,Vorarlberger Landestheater,Paradies oder nach Eden,20161105
Austria,Bregenz,Vorarlberger Landestheater,Paradies oder nach Eden,20161115
Austria,Bregenz,Vorarlberger Landestheater,Orpheus und Eurydike,20170201
Austria,Bregenz,Vorarlberger Landestheater,Orpheus und Eurydike,20170203
Austria,Bregenz,Vorarlberger Landestheater,Orpheus und Eurydike,20170205
Austria,Bregenz,Vorarlberger Landestheater,Orpheus und Eurydike,20170212
Austria,Bregenz,Vorarlberger Landestheater,Orpheus und Eurydike,20170214
Austria,Bregenz,Vorarlberger Landestheater,Orpheus und Eurydike,20170216
Austria,Bregenz,Vorarlberger Landestheater,Orpheus und Eurydike,20170218
Austria,Bregenz,Vorarlberger Landestheater,Orpheus und Eurydike,20170220
Austria,Bregenz,Vorarlberger Landestheater,Orpheus und Eurydike,20170222
Austria,Bregenz,Vorarlberger Landestheater,Orpheus und Eurydike,20170224
Austria,Bregenz,Vorarlberger Landestheater,Orpheus und Eurydike,20170226
Austria,Graz,Oper Graz,Tristan,20160924
Austria,Graz,Oper Graz,My Fair Lady,20160925
Austria,Graz,Oper Graz,Tristan,20160928
Austria,Graz,Oper Graz,Traviata,20160929
Austria,Graz,Oper Graz,Tristan,20161001
Austria,Graz,Oper Graz,Traviata,20161005
Austria,Graz,Oper Graz,Tristan,20161006
Austria,Graz,Oper Graz,My Fair Lady,20161008
Austria,Graz,Oper Graz,Tristan,20161012
Austria,Graz,Oper Graz,Tristan,20161016
Austria,Graz,Oper Graz,Traviata,20161023
Austria,Graz,Oper Graz,Traviata,20161029
Austria,Graz,Oper Graz,Traviata,20161101
Austria,Graz,Oper Graz,Tristan,20161104
Austria,Graz,Oper Graz,Roméo et Juliette,20161105
Austria,Graz,Oper Graz,Roméo et Juliette,20161109
Austria,Graz,Oper Graz,Roméo et Juliette,20161117
Austria,Graz,Oper Graz,Peer Gynt,20161119
Austria,Graz,Oper Graz,Tristan,20161120
Austria,Graz,Oper Graz,Tristan,20161125
Austria,Graz,Oper Graz,Peer Gynt,20161126
Austria,Graz,Oper Graz,Roméo et Juliette,20161127
Austria,Graz,Oper Graz,Susannas Geheimnis,20161129
Austria,Graz,Oper Graz,Roméo et Juliette,20161130
Austria,Graz,Oper Graz,Susannas Geheimnis,20161204
Austria,Graz,Oper Graz,Susannas Geheimnis,20161206
Austria,Graz,Oper Graz,Susannas Geheimnis,20161208
Austria,Graz,Oper Graz,Roméo et Juliette,20161210
Austria,Graz,Oper Graz,Susannas Geheimnis,20161211
Austria,Graz,Oper Graz,Susannas Geheimnis,20161213
Austria,Graz,Oper Graz,My Fair Lady,20161216
Austria,Graz,Oper Graz,Roméo et Juliette,20161222
Austria,Graz,Oper Graz,Roméo et Juliette,20170108
Austria,Graz,Oper Graz,La rondine,20170112
Austria,Graz,Oper Graz,La rondine,20170115
Austria,Graz,Oper Graz,La rondine,20170118
Austria,Graz,Oper Graz,Roméo et Juliette,20170120
Austria,Graz,Oper Graz,La rondine,20170125
Austria,Graz,Oper Graz,La rondine,20170202
Austria,Graz,Oper Graz,La rondine,20170205
Austria,Graz,Oper Graz,La rondine,20170210
Austria,Graz,Oper Graz,Zirkusprinzessin,20170211
Austria,Graz,Oper Graz,Zirkusprinzessin,20170215
Austria,Graz,Oper Graz,Zirkusprinzessin,20170217
Austria,Graz,Oper Graz,Zirkusprinzessin,20170301
Austria,Graz,Oper Graz,Roméo et Juliette,20170303
Austria,Graz,Oper Graz,Zirkusprinzessin,20170304
Austria,Graz,Oper Graz,La rondine,20170305
Austria,Graz,Oper Graz,Zirkusprinzessin,20170309
Austria,Graz,Oper Graz,Combattimento,20170311
Austria,Graz,Oper Graz,La rondine,20170311
Austria,Graz,Oper Graz,Zirkusprinzessin,20170312
Austria,Graz,Oper Graz,Combattimento,20170312
Austria,Graz,Oper Graz,Combattimento,20170314
Austria,Graz,Oper Graz,Combattimento,20170315
Austria,Graz,Oper Graz,Combattimento,20170316
Austria,Graz,Oper Graz,Zirkusprinzessin,20170317
Austria,Graz,Oper Graz,La rondine,20170318
Austria,Graz,Oper Graz,Roméo et Juliette,20170319
Austria,Graz,Oper Graz,La rondine,20170324
Austria,Graz,Oper Graz,Gefangene,20170325
Austria,Graz,Oper Graz,Der Zwerg,20170325
Austria,Graz,Oper Graz,Zirkusprinzessin,20170326
Austria,Graz,Oper Graz,Gefangene,20170329
Austria,Graz,Oper Graz,Der Zwerg,20170329
Austria,Graz,Oper Graz,Die arabische Prinzessin,20170331
Austria,Graz,Oper Graz,Die arabische Prinzessin,20170401
Austria,Graz,Oper Graz,Gefangene,20170402
Austria,Graz,Oper Graz,Der Zwerg,20170402
Austria,Graz,Oper Graz,Die arabische Prinzessin,20170404
Austria,Graz,Oper Graz,Die arabische Prinzessin,20170404
Austria,Graz,Oper Graz,Die arabische Prinzessin,20170406
Austria,Graz,Oper Graz,Zirkusprinzessin,20170409
Austria,Graz,Oper Graz,Gefangene,20170421
Austria,Graz,Oper Graz,Der Zwerg,20170421
Austria,Graz,Oper Graz,Zirkusprinzessin,20170422
Austria,Graz,Oper Graz,Die arabische Prinzessin,20170423
Austria,Graz,Oper Graz,Gefangene,20170427
Austria,Graz,Oper Graz,Der Zwerg,20170427
Austria,Graz,Oper Graz,Die arabische Prinzessin,20170428
Austria,Graz,Oper Graz,Die arabische Prinzessin,20170505
Austria,Graz,Oper Graz,Die arabische Prinzessin,20170505
Austria,Graz,Oper Graz,Norma,20170506
Austria,Graz,Oper Graz,Gefangene,20170507
Austria,Graz,Oper Graz,Der Zwerg,20170507
Austria,Graz,Oper Graz,Norma,20170510
Austria,Graz,Oper Graz,Gefangene,20170512
Austria,Graz,Oper Graz,Der Zwerg,20170512
Austria,Graz,Oper Graz,Zirkusprinzessin,20170513
Austria,Graz,Oper Graz,Norma,20170514
Austria,Graz,Oper Graz,Norma,20170518
Austria,Graz,Oper Graz,Zirkusprinzessin,20170519
Austria,Graz,Oper Graz,Norma,20170520
Austria,Graz,Oper Graz,Gefangene,20170524
Austria,Graz,Oper Graz,Der Zwerg,20170524
Austria,Graz,Oper Graz,Norma,20170528
Austria,Graz,Oper Graz,West Side Story,20170531
Austria,Graz,Oper Graz,West Side Story,20170601
Austria,Graz,Oper Graz,Norma,20170602
Austria,Graz,Oper Graz,West Side Story,20170603
Austria,Graz,Oper Graz,West Side Story,20170605
Austria,Graz,Oper Graz,West Side Story,20170607
Austria,Graz,Oper Graz,Norma,20170609
Austria,Graz,Oper Graz,Gefangene,20170610
Austria,Graz,Oper Graz,Der Zwerg,20170610
Austria,Graz,Oper Graz,Norma,20170611
Austria,Graz,Oper Graz,West Side Story,20170614
Austria,Graz,Oper Graz,West Side Story,20170615
Austria,Graz,Oper Graz,Telefon,20170617
Austria,Graz,Oper Graz,West Side Story,20170617
Austria,Graz,Oper Graz,Norma,20170618
Austria,Graz,Oper Graz,Telefon,20170619
Austria,Graz,Oper Graz,Norma,20170621
Austria,Graz,Oper Graz,Telefon,20170621
Austria,Graz,Oper Graz,West Side Story,20170622
Austria,Graz,Oper Graz,Telefon,20170622
Austria,Graz,Oper Graz,West Side Story,20170624
Austria,Graz,Oper Graz,Telefon,20170624
Austria,Innsbruck,Tiroler Landestheater,Rusalka,20160924
Austria,Innsbruck,Tiroler Landestheater,Rusalka,20160928
Austria,Innsbruck,Tiroler Landestheater,Rusalka,20160930
Austria,Innsbruck,Tiroler Landestheater,Rusalka,20161005
Austria,Innsbruck,Tiroler Landestheater,Rusalka,20161007
Austria,Innsbruck,Tiroler Landestheater,Rusalka,20161016
Austria,Innsbruck,Tiroler Landestheater,Rusalka,20161020
Austria,Innsbruck,Tiroler Landestheater,Rusalka,20161023
Austria,Innsbruck,Tiroler Landestheater,Rusalka,20161027
Austria,Innsbruck,Tiroler Landestheater,Rusalka,20161105
Austria,Innsbruck,Tiroler Landestheater,Rusalka,20161110
Austria,Innsbruck,Tiroler Landestheater,Nozze,20161112
Austria,Innsbruck,Tiroler Landestheater,Nozze,20161119
Austria,Innsbruck,Tiroler Landestheater,Nozze,20161125
Austria,Innsbruck,Tiroler Landestheater,Hänsel und Gretel,20161127
Austria,Innsbruck,Tiroler Landestheater,Rusalka,20161202
Austria,Innsbruck,Tiroler Landestheater,Hänsel und Gretel,20161203
Austria,Innsbruck,Tiroler Landestheater,Hänsel und Gretel,20161204
Austria,Innsbruck,Tiroler Landestheater,Rusalka,20161210
Austria,Innsbruck,Tiroler Landestheater,Hänsel und Gretel,20161211
Austria,Innsbruck,Tiroler Landestheater,Nozze,20161215
Austria,Innsbruck,Tiroler Landestheater,Nostradamus,20161217
Austria,Innsbruck,Tiroler Landestheater,Rusalka,20161218
Austria,Innsbruck,Tiroler Landestheater,Nozze,20161221
Austria,Innsbruck,Tiroler Landestheater,Rusalka,20161222
Austria,Innsbruck,Tiroler Landestheater,Hänsel und Gretel,20161223
Austria,Innsbruck,Tiroler Landestheater,Hänsel und Gretel,20161226
Austria,Innsbruck,Tiroler Landestheater,Nozze,20161229
Austria,Innsbruck,Tiroler Landestheater,Nostradamus,20161230
Austria,Innsbruck,Tiroler Landestheater,Nostradamus,20161231
Austria,Innsbruck,Tiroler Landestheater,Nostradamus,20170107
Austria,Innsbruck,Tiroler Landestheater,Nozze,20170108
Austria,Innsbruck,Tiroler Landestheater,Nozze,20170111
Austria,Innsbruck,Tiroler Landestheater,Nostradamus,20170112
Austria,Innsbruck,Tiroler Landestheater,Nozze,20170113
Austria,Innsbruck,Tiroler Landestheater,Nostradamus,20170115
Austria,Innsbruck,Tiroler Landestheater,Nozze,20170122
Austria,Innsbruck,Tiroler Landestheater,Nozze,20170125
Austria,Innsbruck,Tiroler Landestheater,Nostradamus,20170126
Austria,Innsbruck,Tiroler Landestheater,Nozze,20170127
Austria,Innsbruck,Tiroler Landestheater,Nostradamus,20170129
Austria,Innsbruck,Tiroler Landestheater,Nozze,20170202
Austria,Innsbruck,Tiroler Landestheater,Nozze,20170204
Austria,Innsbruck,Tiroler Landestheater,Nostradamus,20170208
Austria,Innsbruck,Tiroler Landestheater,Ballo in maschera,20170211
Austria,Innsbruck,Tiroler Landestheater,Nostradamus,20170215
Austria,Innsbruck,Tiroler Landestheater,Ballo in maschera,20170216
Austria,Innsbruck,Tiroler Landestheater,Totentanz,20170218
Austria,Innsbruck,Tiroler Landestheater,Ballo in maschera,20170219
Austria,Innsbruck,Tiroler Landestheater,Totentanz,20170224
Austria,Innsbruck,Tiroler Landestheater,Ballo in maschera,20170226
Austria,Innsbruck,Tiroler Landestheater,Totentanz,20170301
Austria,Innsbruck,Tiroler Landestheater,Ballo in maschera,20170303
Austria,Innsbruck,Tiroler Landestheater,Nozze,20170305
Austria,Innsbruck,Tiroler Landestheater,Nostradamus,20170310
Austria,Innsbruck,Tiroler Landestheater,Nostradamus,20170312
Austria,Innsbruck,Tiroler Landestheater,Totentanz,20170316
Austria,Innsbruck,Tiroler Landestheater,Ballo in maschera,20170323
Austria,Innsbruck,Tiroler Landestheater,Nostradamus,20170324
Austria,Innsbruck,Tiroler Landestheater,Ballo in maschera,20170326
Austria,Innsbruck,Tiroler Landestheater,Ballo in maschera,20170329
Austria,Innsbruck,Tiroler Landestheater,Nozze,20170330
Austria,Innsbruck,Tiroler Landestheater,Totentanz,20170331
Austria,Innsbruck,Tiroler Landestheater,Ballo in maschera,20170401
Austria,Innsbruck,Tiroler Landestheater,Totentanz,20170406
Austria,Innsbruck,Tiroler Landestheater,Totentanz,20170407
Austria,Innsbruck,Tiroler Landestheater,Ballo in maschera,20170408
Austria,Innsbruck,Tiroler Landestheater,Ballo in maschera,20170419
Austria,Innsbruck,Tiroler Landestheater,Nostradamus,20170420
Austria,Innsbruck,Tiroler Landestheater,Everyman,20170422
Austria,Innsbruck,Tiroler Landestheater,Everyman,20170427
Austria,Innsbruck,Tiroler Landestheater,Ballo in maschera,20170428
Austria,Innsbruck,Tiroler Landestheater,Nostradamus,20170503
Austria,Innsbruck,Tiroler Landestheater,Everyman,20170504
Austria,Innsbruck,Tiroler Landestheater,Ballo in maschera,20170505
Austria,Innsbruck,Tiroler Landestheater,Everyman,20170511
Austria,Innsbruck,Tiroler Landestheater,Everyman,20170517
Austria,Innsbruck,Tiroler Landestheater,Ballo in maschera,20170518
Austria,Innsbruck,Tiroler Landestheater,Everyman,20170519
Austria,Innsbruck,Tiroler Landestheater,Orphée et Eurydice,20170520
Austria,Innsbruck,Tiroler Landestheater,Everyman,20170524
Austria,Innsbruck,Tiroler Landestheater,Everyman,20170526
Austria,Innsbruck,Tiroler Landestheater,Orphée et Eurydice,20170528
Austria,Innsbruck,Tiroler Landestheater,Orphée et Eurydice,20170601
Austria,Innsbruck,Tiroler Landestheater,Orphée et Eurydice,20170602
Austria,Innsbruck,Tiroler Landestheater,Nostradamus,20170604
Austria,Innsbruck,Tiroler Landestheater,Everyman,20170609
Austria,Innsbruck,Tiroler Landestheater,Everyman,20170610
Austria,Innsbruck,Tiroler Landestheater,Orphée et Eurydice,20170611
Austria,Innsbruck,Tiroler Landestheater,Everyman,20170616
Austria,Innsbruck,Tiroler Landestheater,Capriccio,20170617
Austria,Innsbruck,Tiroler Landestheater,Orphée et Eurydice,20170618
Austria,Innsbruck,Tiroler Landestheater,Orphée et Eurydice,20170621
Austria,Innsbruck,Tiroler Landestheater,Capriccio,20170622
Austria,Innsbruck,Tiroler Landestheater,Orphée et Eurydice,20170623
Austria,Innsbruck,Tiroler Landestheater,Capriccio,20170624
Austria,Innsbruck,Tiroler Landestheater,Everyman,20170625
Austria,Innsbruck,Tiroler Landestheater,Capriccio,20170629
Austria,Innsbruck,Tiroler Landestheater,Orphée et Eurydice,20170630
Austria,Innsbruck,Tiroler Landestheater,Nostradamus,20170701
Austria,Innsbruck,Tiroler Landestheater,Everyman,20170702
Austria,Innsbruck,Tiroler Landestheater,Capriccio,20170705
Austria,Innsbruck,Tiroler Landestheater,Orphée et Eurydice,20170707
Austria,Innsbruck,Tiroler Landestheater,Everyman,20170708
Austria,Innsbruck,Tiroler Landestheater,Capriccio,20170709
Austria,Klagenfurt,Stadttheater Klagenfurt,Salome,20160915
Austria,Klagenfurt,Stadttheater Klagenfurt,Salome,20160920
Austria,Klagenfurt,Stadttheater Klagenfurt,Salome,20160924
Austria,Klagenfurt,Stadttheater Klagenfurt,Salome,20160928
Austria,Klagenfurt,Stadttheater Klagenfurt,Salome,20161001
Austria,Klagenfurt,Stadttheater Klagenfurt,Salome,20161005
Austria,Klagenfurt,Stadttheater Klagenfurt,Salome,20161008
Austria,Klagenfurt,Stadttheater Klagenfurt,Salome,20161014
Austria,Klagenfurt,Stadttheater Klagenfurt,Salome,20161019
Austria,Klagenfurt,Stadttheater Klagenfurt,Salome,20161023
Austria,Klagenfurt,Stadttheater Klagenfurt,Entführung,20161111
Austria,Klagenfurt,Stadttheater Klagenfurt,Entführung,20161112
Austria,Klagenfurt,Stadttheater Klagenfurt,Entführung,20161115
Austria,Klagenfurt,Stadttheater Klagenfurt,Entführung,20161117
Austria,Klagenfurt,Stadttheater Klagenfurt,Entführung,20161120
Austria,Klagenfurt,Stadttheater Klagenfurt,Entführung,20161123
Austria,Klagenfurt,Stadttheater Klagenfurt,Entführung,20161125
Austria,Klagenfurt,Stadttheater Klagenfurt,Entführung,20161130
Austria,Klagenfurt,Stadttheater Klagenfurt,Entführung,20161203
Austria,Klagenfurt,Stadttheater Klagenfurt,Entführung,20161207
Austria,Klagenfurt,Stadttheater Klagenfurt,Entführung,20161210
Austria,Klagenfurt,Stadttheater Klagenfurt,Land des Lächelns,20161217
Austria,Klagenfurt,Stadttheater Klagenfurt,Land des Lächelns,20161220
Austria,Klagenfurt,Stadttheater Klagenfurt,Land des Lächelns,20161222
Austria,Klagenfurt,Stadttheater Klagenfurt,Entführung,20161223
Austria,Klagenfurt,Stadttheater Klagenfurt,Land des Lächelns,20161228
Austria,Klagenfurt,Stadttheater Klagenfurt,Land des Lächelns,20161231
Austria,Klagenfurt,Stadttheater Klagenfurt,Land des Lächelns,20170103
Austria,Klagenfurt,Stadttheater Klagenfurt,Land des Lächelns,20170107
Austria,Klagenfurt,Stadttheater Klagenfurt,Land des Lächelns,20170112
Austria,Klagenfurt,Stadttheater Klagenfurt,Land des Lächelns,20170114
Austria,Klagenfurt,Stadttheater Klagenfurt,Land des Lächelns,20170115
Austria,Klagenfurt,Stadttheater Klagenfurt,Land des Lächelns,20170118
Austria,Klagenfurt,Stadttheater Klagenfurt,Land des Lächelns,20170120
Austria,Klagenfurt,Stadttheater Klagenfurt,Land des Lächelns,20170127
Austria,Klagenfurt,Stadttheater Klagenfurt,Land des Lächelns,20170128
Austria,Klagenfurt,Stadttheater Klagenfurt,Otello,20170209
Austria,Klagenfurt,Stadttheater Klagenfurt,Otello,20170214
Austria,Klagenfurt,Stadttheater Klagenfurt,Otello,20170218
Austria,Klagenfurt,Stadttheater Klagenfurt,Otello,20170221
Austria,Klagenfurt,Stadttheater Klagenfurt,Otello,20170224
Austria,Klagenfurt,Stadttheater Klagenfurt,Otello,20170228
Austria,Klagenfurt,Stadttheater Klagenfurt,Otello,20170303
Austria,Klagenfurt,Stadttheater Klagenfurt,Otello,20170308
Austria,Klagenfurt,Stadttheater Klagenfurt,Otello,20170311
Austria,Klagenfurt,Stadttheater Klagenfurt,Otello,20170314
Austria,Klagenfurt,Stadttheater Klagenfurt,Otello,20170319
Austria,Klagenfurt,Stadttheater Klagenfurt,Otello,20170325
Austria,Klagenfurt,Stadttheater Klagenfurt,Maria Stuarda,20170330
Austria,Klagenfurt,Stadttheater Klagenfurt,Maria Stuarda,20170403
Austria,Klagenfurt,Stadttheater Klagenfurt,Maria Stuarda,20170407
Austria,Klagenfurt,Stadttheater Klagenfurt,Maria Stuarda,20170412
Austria,Klagenfurt,Stadttheater Klagenfurt,Maria Stuarda,20170420
Austria,Klagenfurt,Stadttheater Klagenfurt,Maria Stuarda,20170425
Austria,Klagenfurt,Stadttheater Klagenfurt,Maria Stuarda,20170428
Austria,Klagenfurt,Stadttheater Klagenfurt,Maria Stuarda,20170502
Austria,Klagenfurt,Stadttheater Klagenfurt,Zauberflöte,20170523
Austria,Klagenfurt,Stadttheater Klagenfurt,Zauberflöte,20170527
Austria,Klagenfurt,Stadttheater Klagenfurt,Zauberflöte,20170529
Austria,Klagenfurt,Stadttheater Klagenfurt,Zauberflöte,20170531
Austria,Klagenfurt,Stadttheater Klagenfurt,Zauberflöte,20170602
Austria,Linz,Landestheater Linz,Falstaff,20160916
Austria,Linz,Landestheater Linz,Solaris,20160917
Austria,Linz,Landestheater Linz,Solaris,20160920
Austria,Linz,Landestheater Linz,Falstaff,20160921
Austria,Linz,Landestheater Linz,Solaris,20160923
Austria,Linz,Landestheater Linz,Falstaff,20160924
Austria,Linz,Landestheater Linz,Falstaff,20160927
Austria,Linz,Landestheater Linz,Solaris,20160929
Austria,Linz,Landestheater Linz,Falstaff,20161007
Austria,Linz,Landestheater Linz,Solaris,20161008
Austria,Linz,Landestheater Linz,Gold!,20161008
Austria,Linz,Landestheater Linz,Gold!,20161011
Austria,Linz,Landestheater Linz,Falstaff,20161012
Austria,Linz,Landestheater Linz,Gold!,20161013
Austria,Linz,Landestheater Linz,Solaris,20161013
Austria,Linz,Landestheater Linz,Falstaff,20161014
Austria,Linz,Landestheater Linz,Falstaff,20161017
Austria,Linz,Landestheater Linz,Gold!,20161019
Austria,Linz,Landestheater Linz,Solaris,20161019
Austria,Linz,Landestheater Linz,Gold!,20161021
Austria,Linz,Landestheater Linz,Gold!,20161025
Austria,Linz,Landestheater Linz,Solaris,20161028
Austria,Linz,Landestheater Linz,Falstaff,20161029
Austria,Linz,Landestheater Linz,Falstaff,20161104
Austria,Linz,Landestheater Linz,Gold!,20161112
Austria,Linz,Landestheater Linz,Salome,20161112
Austria,Linz,Landestheater Linz,Gold!,20161114
Austria,Linz,Landestheater Linz,Gold!,20161115
Austria,Linz,Landestheater Linz,Salome,20161116
Austria,Linz,Landestheater Linz,Salome,20161119
Austria,Linz,Landestheater Linz,Gold!,20161121
Austria,Linz,Landestheater Linz,Salome,20161125
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20161126
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20161130
Austria,Linz,Landestheater Linz,Salome,20161203
Austria,Linz,Landestheater Linz,Falstaff,20161204
Austria,Linz,Landestheater Linz,Salome,20161207
Austria,Linz,Landestheater Linz,Im weißen Rößl,20161210
Austria,Linz,Landestheater Linz,Falstaff,20161211
Austria,Linz,Landestheater Linz,Salome,20161212
Austria,Linz,Landestheater Linz,Im weißen Rößl,20161213
Austria,Linz,Landestheater Linz,Gold!,20161214
Austria,Linz,Landestheater Linz,Salome,20161214
Austria,Linz,Landestheater Linz,Im weißen Rößl,20161217
Austria,Linz,Landestheater Linz,Im weißen Rößl,20161221
Austria,Linz,Landestheater Linz,Im weißen Rößl,20161223
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20161225
Austria,Linz,Landestheater Linz,Falstaff,20161226
Austria,Linz,Landestheater Linz,Salome,20161229
Austria,Linz,Landestheater Linz,Im weißen Rößl,20161231
Austria,Linz,Landestheater Linz,Falstaff,20170105
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20170106
Austria,Linz,Landestheater Linz,Salome,20170107
Austria,Linz,Landestheater Linz,Salome,20170113
Austria,Linz,Landestheater Linz,Falstaff,20170114
Austria,Linz,Landestheater Linz,Im weißen Rößl,20170117
Austria,Linz,Landestheater Linz,Salome,20170119
Austria,Linz,Landestheater Linz,Don Giovanni,20170121
Austria,Linz,Landestheater Linz,Im weißen Rößl,20170125
Austria,Linz,Landestheater Linz,Don Giovanni,20170127
Austria,Linz,Landestheater Linz,Gold!,20170129
Austria,Linz,Landestheater Linz,Don Giovanni,20170130
Austria,Linz,Landestheater Linz,Don Giovanni,20170203
Austria,Linz,Landestheater Linz,Im weißen Rößl,20170204
Austria,Linz,Landestheater Linz,Gold!,20170204
Austria,Linz,Landestheater Linz,Don Giovanni,20170205
Austria,Linz,Landestheater Linz,Don Giovanni,20170207
Austria,Linz,Landestheater Linz,Don Giovanni,20170211
Austria,Linz,Landestheater Linz,Don Giovanni,20170215
Austria,Linz,Landestheater Linz,Salome,20170216
Austria,Linz,Landestheater Linz,Gold!,20170218
Austria,Linz,Landestheater Linz,Im weißen Rößl,20170220
Austria,Linz,Landestheater Linz,Salome,20170221
Austria,Linz,Landestheater Linz,Falstaff,20170225
Austria,Linz,Landestheater Linz,Gold!,20170226
Austria,Linz,Landestheater Linz,Falstaff,20170228
Austria,Linz,Landestheater Linz,Salome,20170303
Austria,Linz,Landestheater Linz,Welt auf dem Monde,20170304
Austria,Linz,Landestheater Linz,Im weißen Rößl,20170307
Austria,Linz,Landestheater Linz,Welt auf dem Monde,20170308
Austria,Linz,Landestheater Linz,Im weißen Rößl,20170309
Austria,Linz,Landestheater Linz,Welt auf dem Monde,20170310
Austria,Linz,Landestheater Linz,Im weißen Rößl,20170313
Austria,Linz,Landestheater Linz,Welt auf dem Monde,20170314
Austria,Linz,Landestheater Linz,Im weißen Rößl,20170316
Austria,Linz,Landestheater Linz,Welt auf dem Monde,20170318
Austria,Linz,Landestheater Linz,Im weißen Rößl,20170319
Austria,Linz,Landestheater Linz,Im weißen Rößl,20170321
Austria,Linz,Landestheater Linz,Don Giovanni,20170322
Austria,Linz,Landestheater Linz,Don Giovanni,20170324
Austria,Linz,Landestheater Linz,Salome,20170325
Austria,Linz,Landestheater Linz,Welt auf dem Monde,20170326
Austria,Linz,Landestheater Linz,Don Giovanni,20170404
Austria,Linz,Landestheater Linz,Im weißen Rößl,20170406
Austria,Linz,Landestheater Linz,Harmonie der Welt,20170408
Austria,Linz,Landestheater Linz,Harmonie der Welt,20170411
Austria,Linz,Landestheater Linz,Im weißen Rößl,20170413
Austria,Linz,Landestheater Linz,Harmonie der Welt,20170415
Austria,Linz,Landestheater Linz,Don Giovanni,20170418
Austria,Linz,Landestheater Linz,Im weißen Rößl,20170419
Austria,Linz,Landestheater Linz,Salome,20170421
Austria,Linz,Landestheater Linz,Leonce und Lena,20170422
