country,city,theatre,work,date
Austria,Bregenz,Vorarlberger Landestheater,Rigoletto,20140226
Austria,Bregenz,Vorarlberger Landestheater,Rigoletto,20140228
Austria,Erl,Tiroler Festspiele Erl,Weihnachtsoratorium,20131226
Austria,Erl,Tiroler Festspiele Erl,Don Giovanni,20131227
Austria,Erl,Tiroler Festspiele Erl,Tosca,20131228
Austria,Erl,Tiroler Festspiele Erl,Winterreise,20140102
Austria,Erl,Tiroler Festspiele Erl,Don Giovanni,20140103
Austria,Erl,Tiroler Festspiele Erl,Tosca,20140105
Austria,Erl,Tiroler Festspiele Erl,Weihnachtsoratorium,20140106
Austria,Erl,Tiroler Festspiele Erl,Rheingold,20140718
Austria,Erl,Tiroler Festspiele Erl,Walküre,20140719
Austria,Erl,Tiroler Festspiele Erl,Siegfried,20140725
Austria,Erl,Tiroler Festspiele Erl,Götterdämmerung,20140726
Austria,Erl,Tiroler Festspiele Erl,Walküre,20140730
Austria,Erl,Tiroler Festspiele Erl,Rheingold,20140801
Austria,Erl,Tiroler Festspiele Erl,Siegfried,20140802
Austria,Erl,Tiroler Festspiele Erl,Walküre,20140802
Austria,Erl,Tiroler Festspiele Erl,Götterdämmerung,20140803
Austria,Erl,Tiroler Festspiele Erl,Los niños perdidos,20140809
Austria,Erl,Tiroler Festspiele Erl,Los niños perdidos,20140812
Austria,Erl,Tiroler Festspiele Erl,Los niños perdidos,20140815
Austria,Graz,Oper Graz,Lohengrin,20130928
Austria,Graz,Oper Graz,Lohengrin,20131002
Austria,Graz,Oper Graz,Lohengrin,20131005
Austria,Graz,Oper Graz,Bohème,20131006
Austria,Graz,Oper Graz,Lohengrin,20131011
Austria,Graz,Oper Graz,Im weißen Rößl,20131019
Austria,Graz,Oper Graz,Lohengrin,20131020
Austria,Graz,Oper Graz,Im weißen Rößl,20131023
Austria,Graz,Oper Graz,Lohengrin,20131024
Austria,Graz,Oper Graz,Lohengrin,20131027
Austria,Graz,Oper Graz,Lohengrin,20131030
Austria,Graz,Oper Graz,Im weißen Rößl,20131103
Austria,Graz,Oper Graz,Bohème,20131107
Austria,Graz,Oper Graz,Zauberflöte,20131109
Austria,Graz,Oper Graz,Lohengrin,20131110
Austria,Graz,Oper Graz,Zauberflöte,20131113
Austria,Graz,Oper Graz,Im weißen Rößl,20131117
Austria,Graz,Oper Graz,Im weißen Rößl,20131121
Austria,Graz,Oper Graz,Im weißen Rößl,20131122
Austria,Graz,Oper Graz,Zauberflöte,20131124
Austria,Graz,Oper Graz,Im weißen Rößl,20131129
Austria,Graz,Oper Graz,Zauberflöte,20131130
Austria,Graz,Oper Graz,Bohème,20131201
Austria,Graz,Oper Graz,Bohème,20131204
Austria,Graz,Oper Graz,Carousel,20131207
Austria,Graz,Oper Graz,Carousel,20131211
Austria,Graz,Oper Graz,Zauberflöte,20131212
Austria,Graz,Oper Graz,Lohengrin,20131213
Austria,Graz,Oper Graz,Zauberflöte,20131218
Austria,Graz,Oper Graz,Carousel,20131219
Austria,Graz,Oper Graz,Lohengrin,20131220
Austria,Graz,Oper Graz,Im weißen Rößl,20131222
Austria,Graz,Oper Graz,Im weißen Rößl,20131226
Austria,Graz,Oper Graz,Zauberflöte,20131228
Austria,Graz,Oper Graz,Carousel,20131231
Austria,Graz,Oper Graz,Zauberflöte,20140106
Austria,Graz,Oper Graz,Zauberflöte,20140110
Austria,Graz,Oper Graz,Carousel,20140112
Austria,Graz,Oper Graz,Carousel,20140116
Austria,Graz,Oper Graz,Carousel,20140117
Austria,Graz,Oper Graz,Turandot,20140118
Austria,Graz,Oper Graz,Zauberflöte,20140119
Austria,Graz,Oper Graz,Lohengrin,20140121
Austria,Graz,Oper Graz,Turandot,20140122
Austria,Graz,Oper Graz,Im weißen Rößl,20140129
Austria,Graz,Oper Graz,Turandot,20140130
Austria,Graz,Oper Graz,Zauberflöte,20140131
Austria,Graz,Oper Graz,Carousel,20140201
Austria,Graz,Oper Graz,Turandot,20140202
Austria,Graz,Oper Graz,Carousel,20140205
Austria,Graz,Oper Graz,Turandot,20140206
Austria,Graz,Oper Graz,Carousel,20140207
Austria,Graz,Oper Graz,Turandot,20140209
Austria,Graz,Oper Graz,Carousel,20140212
Austria,Graz,Oper Graz,Zauberflöte,20140213
Austria,Graz,Oper Graz,Im weißen Rößl,20140214
Austria,Graz,Oper Graz,Im weißen Rößl,20140215
Austria,Graz,Oper Graz,Carousel,20140228
Austria,Graz,Oper Graz,Turandot,20140301
Austria,Graz,Oper Graz,Carousel,20140302
Austria,Graz,Oper Graz,Turandot,20140307
Austria,Graz,Oper Graz,Zauberflöte,20140309
Austria,Graz,Oper Graz,Turandot,20140312
Austria,Graz,Oper Graz,Im weißen Rößl,20140314
Austria,Graz,Oper Graz,Zauberflöte,20140315
Austria,Graz,Oper Graz,Turandot,20140321
Austria,Graz,Oper Graz,Zauberflöte,20140322
Austria,Graz,Oper Graz,Im weißen Rößl,20140323
Austria,Graz,Oper Graz,Zauberflöte,20140327
Austria,Graz,Oper Graz,Jenůfa,20140329
Austria,Graz,Oper Graz,Jenůfa,20140403
Austria,Graz,Oper Graz,Turandot,20140406
Austria,Graz,Oper Graz,Jenůfa,20140413
Austria,Graz,Oper Graz,Im weißen Rößl,20140424
Austria,Graz,Oper Graz,Jenůfa,20140425
Austria,Graz,Oper Graz,Favorita,20140426
Austria,Graz,Oper Graz,Turandot,20140427
Austria,Graz,Oper Graz,Favorita,20140430
Austria,Graz,Oper Graz,Jenůfa,20140507
Austria,Graz,Oper Graz,Im weißen Rößl,20140508
Austria,Graz,Oper Graz,Favorita,20140509
Austria,Graz,Oper Graz,Favorita,20140511
Austria,Graz,Oper Graz,Zauberflöte,20140514
Austria,Graz,Oper Graz,Favorita,20140515
Austria,Graz,Oper Graz,Turandot,20140516
Austria,Graz,Oper Graz,Jenůfa,20140517
Austria,Graz,Oper Graz,Turandot,20140518
Austria,Graz,Oper Graz,Jenůfa,20140521
Austria,Graz,Oper Graz,Favorita,20140523
Austria,Graz,Oper Graz,Lohengrin,20140524
Austria,Graz,Oper Graz,Turandot,20140525
Austria,Graz,Oper Graz,Carousel,20140528
Austria,Graz,Oper Graz,Lohengrin,20140530
Austria,Graz,Oper Graz,Favorita,20140601
Austria,Graz,Oper Graz,Jenůfa,20140604
Austria,Graz,Oper Graz,Carousel,20140605
Austria,Graz,Oper Graz,Jenůfa,20140606
Austria,Graz,Oper Graz,Favorita,20140611
Austria,Graz,Oper Graz,Favorita,20140614
Austria,Graz,Oper Graz,Jenůfa,20140615
Austria,Innsbruck,Tiroler Landestheater,Forza del destino,20130921
Austria,Innsbruck,Tiroler Landestheater,Forza del destino,20130927
Austria,Innsbruck,Tiroler Landestheater,Forza del destino,20130929
Austria,Innsbruck,Tiroler Landestheater,Forza del destino,20131002
Austria,Innsbruck,Tiroler Landestheater,Anatevka,20131005
Austria,Innsbruck,Tiroler Landestheater,Anatevka,20131006
Austria,Innsbruck,Tiroler Landestheater,Anatevka,20131010
Austria,Innsbruck,Tiroler Landestheater,Pêcheurs de perles,20131011
Austria,Innsbruck,Tiroler Landestheater,Pêcheurs de perles,20131013
Austria,Innsbruck,Tiroler Landestheater,Anatevka,20131020
Austria,Innsbruck,Tiroler Landestheater,Pêcheurs de perles,20131023
Austria,Innsbruck,Tiroler Landestheater,Forza del destino,20131025
Austria,Innsbruck,Tiroler Landestheater,Forza del destino,20131031
Austria,Innsbruck,Tiroler Landestheater,Forza del destino,20131102
Austria,Innsbruck,Tiroler Landestheater,Pêcheurs de perles,20131107
Austria,Innsbruck,Tiroler Landestheater,Don Pasquale,20131109
Austria,Innsbruck,Tiroler Landestheater,Anatevka,20131113
Austria,Innsbruck,Tiroler Landestheater,Don Pasquale,20131114
Austria,Innsbruck,Tiroler Landestheater,Pêcheurs de perles,20131115
Austria,Innsbruck,Tiroler Landestheater,Don Pasquale,20131116
Austria,Innsbruck,Tiroler Landestheater,Pêcheurs de perles,20131117
Austria,Innsbruck,Tiroler Landestheater,Don Pasquale,20131124
Austria,Innsbruck,Tiroler Landestheater,Forza del destino,20131127
Austria,Innsbruck,Tiroler Landestheater,Don Pasquale,20131128
Austria,Innsbruck,Tiroler Landestheater,Forza del destino,20131201
Austria,Innsbruck,Tiroler Landestheater,Mara,20131207
Austria,Innsbruck,Tiroler Landestheater,Forza del destino,20131212
Austria,Innsbruck,Tiroler Landestheater,Mara,20131213
Austria,Innsbruck,Tiroler Landestheater,Forza del destino,20131215
Austria,Innsbruck,Tiroler Landestheater,Mara,20131219
Austria,Innsbruck,Tiroler Landestheater,Operetta anthology,20131221
Austria,Innsbruck,Tiroler Landestheater,Anatevka,20131227
Austria,Innsbruck,Tiroler Landestheater,Anatevka,20131228
Austria,Innsbruck,Tiroler Landestheater,Don Pasquale,20131229
Austria,Innsbruck,Tiroler Landestheater,Operetta anthology,20131231
Austria,Innsbruck,Tiroler Landestheater,Operetta anthology,20140105
Austria,Innsbruck,Tiroler Landestheater,Mara,20140108
Austria,Innsbruck,Tiroler Landestheater,Operetta anthology,20140109
Austria,Innsbruck,Tiroler Landestheater,Forza del destino,20140110
Austria,Innsbruck,Tiroler Landestheater,Operetta anthology,20140111
Austria,Innsbruck,Tiroler Landestheater,Mara,20140112
Austria,Innsbruck,Tiroler Landestheater,Mara,20140119
Austria,Innsbruck,Tiroler Landestheater,Operetta anthology,20140122
Austria,Innsbruck,Tiroler Landestheater,Operetta anthology,20140123
Austria,Innsbruck,Tiroler Landestheater,Don Pasquale,20140124
Austria,Innsbruck,Tiroler Landestheater,Forza del destino,20140125
Austria,Innsbruck,Tiroler Landestheater,Operetta anthology,20140131
Austria,Innsbruck,Tiroler Landestheater,Mara,20140201
Austria,Innsbruck,Tiroler Landestheater,Forza del destino,20140206
Austria,Innsbruck,Tiroler Landestheater,Mara,20140207
Austria,Innsbruck,Tiroler Landestheater,Parsifal,20140216
Austria,Innsbruck,Tiroler Landestheater,Parsifal,20140223
Austria,Innsbruck,Tiroler Landestheater,Operetta anthology,20140227
Austria,Innsbruck,Tiroler Landestheater,Parsifal,20140302
Austria,Innsbruck,Tiroler Landestheater,Operetta anthology,20140307
Austria,Innsbruck,Tiroler Landestheater,Parsifal,20140309
Austria,Innsbruck,Tiroler Landestheater,Mara,20140319
Austria,Innsbruck,Tiroler Landestheater,Jekyll und Hyde,20140322
Austria,Innsbruck,Tiroler Landestheater,Parsifal,20140323
Austria,Innsbruck,Tiroler Landestheater,Don Pasquale,20140326
Austria,Innsbruck,Tiroler Landestheater,Jekyll und Hyde,20140327
Austria,Innsbruck,Tiroler Landestheater,Don Pasquale,20140329
Austria,Innsbruck,Tiroler Landestheater,Jekyll und Hyde,20140330
Austria,Innsbruck,Tiroler Landestheater,Don Pasquale,20140403
Austria,Innsbruck,Tiroler Landestheater,Jekyll und Hyde,20140404
Austria,Innsbruck,Tiroler Landestheater,Jekyll und Hyde,20140405
Austria,Innsbruck,Tiroler Landestheater,Parsifal,20140406
Austria,Innsbruck,Tiroler Landestheater,Parsifal,20140413
Austria,Innsbruck,Tiroler Landestheater,Don Pasquale,20140416
Austria,Innsbruck,Tiroler Landestheater,Parsifal,20140420
Austria,Innsbruck,Tiroler Landestheater,Jekyll und Hyde,20140423
Austria,Innsbruck,Tiroler Landestheater,Jekyll und Hyde,20140424
Austria,Innsbruck,Tiroler Landestheater,Don Pasquale,20140425
Austria,Innsbruck,Tiroler Landestheater,Jekyll und Hyde,20140426
Austria,Innsbruck,Tiroler Landestheater,Don Pasquale,20140427
Austria,Innsbruck,Tiroler Landestheater,Jekyll und Hyde,20140502
Austria,Innsbruck,Tiroler Landestheater,Parsifal,20140503
Austria,Innsbruck,Tiroler Landestheater,Jekyll und Hyde,20140504
Austria,Innsbruck,Tiroler Landestheater,Tiefland,20140510
Austria,Innsbruck,Tiroler Landestheater,Jekyll und Hyde,20140511
Austria,Innsbruck,Tiroler Landestheater,Tiefland,20140518
Austria,Innsbruck,Tiroler Landestheater,Jekyll und Hyde,20140522
Austria,Innsbruck,Tiroler Landestheater,Tiefland,20140523
Austria,Innsbruck,Tiroler Landestheater,Tiefland,20140528
Austria,Innsbruck,Tiroler Landestheater,Tiefland,20140530
Austria,Innsbruck,Tiroler Landestheater,Jekyll und Hyde,20140531
Austria,Innsbruck,Tiroler Landestheater,Jekyll und Hyde,20140606
Austria,Innsbruck,Tiroler Landestheater,Tiefland,20140607
Austria,Innsbruck,Tiroler Landestheater,Mahagonny,20140621
Austria,Innsbruck,Tiroler Landestheater,Mahagonny,20140626
Austria,Innsbruck,Tiroler Landestheater,Mahagonny,20140628
Austria,Innsbruck,Tiroler Landestheater,Tiefland,20140629
Austria,Innsbruck,Tiroler Landestheater,Jekyll und Hyde,20140702
Austria,Innsbruck,Tiroler Landestheater,Tiefland,20140703
Austria,Innsbruck,Tiroler Landestheater,Mahagonny,20140704
Austria,Innsbruck,Tiroler Landestheater,Mahagonny,20140706
Austria,Klagenfurt,Stadttheater Klagenfurt,Rosenkavalier,20130919
Austria,Klagenfurt,Stadttheater Klagenfurt,Rosenkavalier,20130921
Austria,Klagenfurt,Stadttheater Klagenfurt,Rosenkavalier,20130924
Austria,Klagenfurt,Stadttheater Klagenfurt,Rosenkavalier,20130926
Austria,Klagenfurt,Stadttheater Klagenfurt,Rosenkavalier,20130928
Austria,Klagenfurt,Stadttheater Klagenfurt,Rosenkavalier,20131002
Austria,Klagenfurt,Stadttheater Klagenfurt,Rosenkavalier,20131004
Austria,Klagenfurt,Stadttheater Klagenfurt,Rosenkavalier,20131006
Austria,Klagenfurt,Stadttheater Klagenfurt,Rosenkavalier,20131009
Austria,Klagenfurt,Stadttheater Klagenfurt,Rosenkavalier,20131011
Austria,Klagenfurt,Stadttheater Klagenfurt,Rosenkavalier,20131016
Austria,Klagenfurt,Stadttheater Klagenfurt,Rosenkavalier,20131019
Austria,Klagenfurt,Stadttheater Klagenfurt,Macbeth,20131031
Austria,Klagenfurt,Stadttheater Klagenfurt,Macbeth,20131102
Austria,Klagenfurt,Stadttheater Klagenfurt,Macbeth,20131105
Austria,Klagenfurt,Stadttheater Klagenfurt,Macbeth,20131107
Austria,Klagenfurt,Stadttheater Klagenfurt,Macbeth,20131109
Austria,Klagenfurt,Stadttheater Klagenfurt,Macbeth,20131112
Austria,Klagenfurt,Stadttheater Klagenfurt,Macbeth,20131114
Austria,Klagenfurt,Stadttheater Klagenfurt,Macbeth,20131116
Austria,Klagenfurt,Stadttheater Klagenfurt,Macbeth,20131120
Austria,Klagenfurt,Stadttheater Klagenfurt,Macbeth,20131122
Austria,Klagenfurt,Stadttheater Klagenfurt,Macbeth,20131124
Austria,Klagenfurt,Stadttheater Klagenfurt,Macbeth,20131127
Austria,Klagenfurt,Stadttheater Klagenfurt,Macbeth,20131129
Austria,Klagenfurt,Stadttheater Klagenfurt,Macbeth,20131205
Austria,Klagenfurt,Stadttheater Klagenfurt,Concert,20131215
Austria,Klagenfurt,Stadttheater Klagenfurt,Csárdásfürstin,20131219
Austria,Klagenfurt,Stadttheater Klagenfurt,Csárdásfürstin,20131221
Austria,Klagenfurt,Stadttheater Klagenfurt,Csárdásfürstin,20131228
Austria,Klagenfurt,Stadttheater Klagenfurt,Csárdásfürstin,20131231
Austria,Klagenfurt,Stadttheater Klagenfurt,Csárdásfürstin,20140102
Austria,Klagenfurt,Stadttheater Klagenfurt,Csárdásfürstin,20140105
Austria,Klagenfurt,Stadttheater Klagenfurt,Csárdásfürstin,20140107
Austria,Klagenfurt,Stadttheater Klagenfurt,Csárdásfürstin,20140110
Austria,Klagenfurt,Stadttheater Klagenfurt,Csárdásfürstin,20140115
Austria,Klagenfurt,Stadttheater Klagenfurt,Csárdásfürstin,20140117
Austria,Klagenfurt,Stadttheater Klagenfurt,Csárdásfürstin,20140122
Austria,Klagenfurt,Stadttheater Klagenfurt,Csárdásfürstin,20140125
Austria,Klagenfurt,Stadttheater Klagenfurt,Csárdásfürstin,20140201
Austria,Klagenfurt,Stadttheater Klagenfurt,Giulio Cesare in Egitto,20140206
Austria,Klagenfurt,Stadttheater Klagenfurt,Giulio Cesare in Egitto,20140208
Austria,Klagenfurt,Stadttheater Klagenfurt,Giulio Cesare in Egitto,20140211
Austria,Klagenfurt,Stadttheater Klagenfurt,Csárdásfürstin,20140214
Austria,Klagenfurt,Stadttheater Klagenfurt,Csárdásfürstin,20140216
Austria,Klagenfurt,Stadttheater Klagenfurt,Csárdásfürstin,20140218
Austria,Klagenfurt,Stadttheater Klagenfurt,Giulio Cesare in Egitto,20140220
Austria,Klagenfurt,Stadttheater Klagenfurt,Giulio Cesare in Egitto,20140226
Austria,Klagenfurt,Stadttheater Klagenfurt,Giulio Cesare in Egitto,20140228
Austria,Klagenfurt,Stadttheater Klagenfurt,Giulio Cesare in Egitto,20140305
Austria,Klagenfurt,Stadttheater Klagenfurt,Giulio Cesare in Egitto,20140307
Austria,Klagenfurt,Stadttheater Klagenfurt,Giulio Cesare in Egitto,20140319
Austria,Klagenfurt,Stadttheater Klagenfurt,Liebe zu den drei Orangen,20140320
Austria,Klagenfurt,Stadttheater Klagenfurt,Giulio Cesare in Egitto,20140322
Austria,Klagenfurt,Stadttheater Klagenfurt,Liebe zu den drei Orangen,20140325
Austria,Klagenfurt,Stadttheater Klagenfurt,Liebe zu den drei Orangen,20140327
