country,city,theatre,work,date
Slovakia,Kosice,Štátne divadlo Košice,Grófka Marica,20150923
Slovakia,Kosice,Štátne divadlo Košice,Cenerentola,20150927
Slovakia,Kosice,Štátne divadlo Košice,Cenerentola,20150928
Slovakia,Kosice,Štátne divadlo Košice,Traviata,20150930
Slovakia,Kosice,Štátne divadlo Košice,Rigoletto,20151003
Slovakia,Kosice,Štátne divadlo Košice,Grófka Marica,20151008
Slovakia,Kosice,Štátne divadlo Košice,Trubadúr,20151016
Slovakia,Kosice,Štátne divadlo Košice,Trubadúr,20151017
Slovakia,Kosice,Štátne divadlo Košice,Trubadúr,20151023
Slovakia,Kosice,Štátne divadlo Košice,Cenerentola,20151025
Slovakia,Kosice,Štátne divadlo Košice,Cenerentola,20151026
Slovakia,Kosice,Štátne divadlo Košice,Dialogues des Carmélites,20151029
Slovenia,Ljubljana,SNG Opera in balet Ljubljana,Bohème,20150919
Slovenia,Ljubljana,SNG Opera in balet Ljubljana,Diary of Anne Frank,20151001
Slovenia,Ljubljana,SNG Opera in balet Ljubljana,Gorenjski slavček,20151003
Slovenia,Ljubljana,SNG Opera in balet Ljubljana,Diary of Anne Frank,20151003
Slovenia,Ljubljana,SNG Opera in balet Ljubljana,Bohème,20151004
Slovenia,Ljubljana,SNG Opera in balet Ljubljana,Orfej v peklu,20151008
Slovenia,Ljubljana,SNG Opera in balet Ljubljana,Orfej v peklu,20151009
Slovenia,Ljubljana,SNG Opera in balet Ljubljana,Orfej v peklu,20151010
Slovenia,Ljubljana,SNG Opera in balet Ljubljana,Orfej v peklu,20151013
Slovenia,Ljubljana,SNG Opera in balet Ljubljana,Orfej v peklu,20151015
Slovenia,Ljubljana,SNG Opera in balet Ljubljana,Orfej v peklu,20151016
Slovenia,Ljubljana,SNG Opera in balet Ljubljana,Orfej v peklu,20151017
Slovenia,Ljubljana,SNG Opera in balet Ljubljana,Diary of Anne Frank,20151020
Slovenia,Ljubljana,SNG Opera in balet Ljubljana,Orfej v peklu,20151112
Slovenia,Ljubljana,SNG Opera in balet Ljubljana,Orfej v peklu,20151114
Slovenia,Ljubljana,SNG Opera in balet Ljubljana,Bohème,20151203
Slovenia,Ljubljana,SNG Opera in balet Ljubljana,Bohème,20151205
Slovenia,Ljubljana,SNG Opera in balet Ljubljana,Orfej v peklu,20151214
Slovenia,Ljubljana,SNG Opera in balet Ljubljana,Orfej v peklu,20151229
Slovenia,Ljubljana,SNG Opera in balet Ljubljana,Gorenjski slavček,20160212
Slovenia,Maribor,SNG Maribor,Barbiere,20151002
Slovenia,Maribor,SNG Maribor,Barbiere,20151004
Slovenia,Maribor,SNG Maribor,Barbiere,20151006
Slovenia,Maribor,SNG Maribor,Barbiere,20151008
Slovenia,Maribor,SNG Maribor,Barbiere,20151009
Slovenia,Maribor,SNG Maribor,Barbiere,20151010
Slovenia,Maribor,SNG Maribor,Barbiere,20151012
Slovenia,Maribor,SNG Maribor,Barbiere,20151014
South Korea,Seoul,Korea National Opera,Soul Mate,20150920
South Korea,Seoul,Korea National Opera,Pêcheurs de perles,20151015
South Korea,Seoul,Korea National Opera,Pêcheurs de perles,20151016
South Korea,Seoul,Korea National Opera,Pêcheurs de perles,20151017
South Korea,Seoul,Korea National Opera,Pêcheurs de perles,20151018
South Korea,Seoul,Korea National Opera,Pêcheurs de perles,20151030
South Korea,Seoul,Korea National Opera,Soul Mate,20151030
South Korea,Seoul,Korea National Opera,Pêcheurs de perles,20151031
South Korea,Seoul,Korea National Opera,Soul Mate,20151031
South Korea,Seoul,Korea National Opera,Holländer,20151118
South Korea,Seoul,Korea National Opera,Holländer,20151120
South Korea,Seoul,Korea National Opera,Holländer,20151122
South Korea,Seoul,Korea National Opera,Traviata,20151127
South Korea,Seoul,Korea National Opera,Traviata,20151128
South Korea,Seoul,Korea National Opera,Traviata,20151209
South Korea,Seoul,Korea National Opera,Traviata,20151210
South Korea,Seoul,Korea National Opera,Traviata,20151211
South Korea,Seoul,Korea National Opera,Traviata,20151212
South Korea,Seoul,Korea National Opera,Traviata,20151223
South Korea,Seoul,Korea National Opera,Traviata,20151224
South Korea,Seoul,Korea National Opera,Traviata,20160408
South Korea,Seoul,Korea National Opera,Traviata,20160409
South Korea,Seoul,Korea National Opera,Rusalka,20160428
South Korea,Seoul,Korea National Opera,Rusalka,20160429
South Korea,Seoul,Korea National Opera,Rusalka,20160430
South Korea,Seoul,Korea National Opera,Rusalka,20160501
South Korea,Seoul,Korea National Opera,Orlando finto pazzo,20160518
South Korea,Seoul,Korea National Opera,Orlando finto pazzo,20160519
South Korea,Seoul,Korea National Opera,Orlando finto pazzo,20160520
South Korea,Seoul,Korea National Opera,Orlando finto pazzo,20160521
South Korea,Seoul,Korea National Opera,Concert,20160603
South Korea,Seoul,Korea National Opera,Concert,20160604
Spain,Albacete,Teatro Circo,El barbero de Sevilla,20150830
Spain,Barcelona,L'Auditori,Fairy Queen,20160607
Spain,Barcelona,Gran Teatre del Liceu,Nabucco,20151007
Spain,Barcelona,Gran Teatre del Liceu,Nabucco,20151009
Spain,Barcelona,Gran Teatre del Liceu,Nabucco,20151010
Spain,Barcelona,Gran Teatre del Liceu,Nabucco,20151014
Spain,Barcelona,Gran Teatre del Liceu,Nabucco,20151016
Spain,Barcelona,Gran Teatre del Liceu,Nabucco,20151017
Spain,Barcelona,Gran Teatre del Liceu,Nabucco,20151018
Spain,Barcelona,Gran Teatre del Liceu,Nabucco,20151019
Spain,Barcelona,Gran Teatre del Liceu,Nabucco,20151021
Spain,Barcelona,Gran Teatre del Liceu,Nabucco,20151022
Spain,Barcelona,Gran Teatre del Liceu,Benvenuto Cellini,20151108
Spain,Barcelona,Gran Teatre del Liceu,Benvenuto Cellini,20151110
Spain,Barcelona,Gran Teatre del Liceu,Benvenuto Cellini,20151112
Spain,Barcelona,Gran Teatre del Liceu,Benvenuto Cellini,20151114
Spain,Barcelona,Gran Teatre del Liceu,Benvenuto Cellini,20151116
Spain,Barcelona,Gran Teatre del Liceu,Benvenuto Cellini,20151119
Spain,Barcelona,Gran Teatre del Liceu,Lucia,20151204
Spain,Barcelona,Gran Teatre del Liceu,Lucia,20151205
Spain,Barcelona,Gran Teatre del Liceu,Lucia,20151207
Spain,Barcelona,Gran Teatre del Liceu,Lucia,20151210
Spain,Barcelona,Gran Teatre del Liceu,Lucia,20151211
Spain,Barcelona,Gran Teatre del Liceu,Lucia,20151212
Spain,Barcelona,Gran Teatre del Liceu,Lucia,20151214
Spain,Barcelona,Gran Teatre del Liceu,Lucia,20151215
Spain,Barcelona,Gran Teatre del Liceu,Lucia,20151217
Spain,Barcelona,Gran Teatre del Liceu,Lucia,20151218
Spain,Barcelona,Gran Teatre del Liceu,El Pessebre,20151219
Spain,Barcelona,Gran Teatre del Liceu,Lucia,20151220
Spain,Barcelona,Gran Teatre del Liceu,Lucia,20151223
Spain,Barcelona,Gran Teatre del Liceu,Lucia,20151227
Spain,Barcelona,Gran Teatre del Liceu,Lucia,20151229
Spain,Barcelona,Gran Teatre del Liceu,Otello,20160121
Spain,Barcelona,Gran Teatre del Liceu,Otello,20160126
Spain,Barcelona,Gran Teatre del Liceu,Otello,20160127
Spain,Barcelona,Gran Teatre del Liceu,Otello,20160129
Spain,Barcelona,Gran Teatre del Liceu,Otello,20160131
Spain,Barcelona,Gran Teatre del Liceu,Otello,20160201
Spain,Barcelona,Gran Teatre del Liceu,Otello,20160203
Spain,Barcelona,Gran Teatre del Liceu,Otello,20160204
Spain,Barcelona,Gran Teatre del Liceu,Otello,20160205
Spain,Barcelona,Gran Teatre del Liceu,Otello,20160206
Spain,Barcelona,Gran Teatre del Liceu,Otello,20160207
Spain,Barcelona,Gran Teatre del Liceu,Götterdämmerung,20160228
Spain,Barcelona,Gran Teatre del Liceu,Götterdämmerung,20160303
Spain,Barcelona,Gran Teatre del Liceu,Götterdämmerung,20160307
Spain,Barcelona,Gran Teatre del Liceu,Götterdämmerung,20160311
Spain,Barcelona,Gran Teatre del Liceu,Götterdämmerung,20160314
Spain,Barcelona,Gran Teatre del Liceu,Written on Skin,20160316
Spain,Barcelona,Gran Teatre del Liceu,Götterdämmerung,20160319
Spain,Barcelona,Gran Teatre del Liceu,Simon Boccanegra,20160412
Spain,Barcelona,Gran Teatre del Liceu,Serse,20160415
Spain,Barcelona,Gran Teatre del Liceu,Serse,20160416
Spain,Barcelona,Gran Teatre del Liceu,Simon Boccanegra,20160417
Spain,Barcelona,Gran Teatre del Liceu,Simon Boccanegra,20160422
Spain,Barcelona,Gran Teatre del Liceu,Simon Boccanegra,20160423
Spain,Barcelona,Gran Teatre del Liceu,Simon Boccanegra,20160425
Spain,Barcelona,Gran Teatre del Liceu,Simon Boccanegra,20160426
Spain,Barcelona,Gran Teatre del Liceu,Simon Boccanegra,20160428
Spain,Barcelona,Gran Teatre del Liceu,Simon Boccanegra,20160429
Spain,Barcelona,Gran Teatre del Liceu,Capuleti e i Montecchi,20160517
Spain,Barcelona,Gran Teatre del Liceu,Capuleti e i Montecchi,20160520
Spain,Barcelona,Gran Teatre del Liceu,Capuleti e i Montecchi,20160522
Spain,Barcelona,Gran Teatre del Liceu,Capuleti e i Montecchi,20160523
Spain,Barcelona,Gran Teatre del Liceu,Capuleti e i Montecchi,20160525
Spain,Barcelona,Gran Teatre del Liceu,Capuleti e i Montecchi,20160526
Spain,Barcelona,Gran Teatre del Liceu,Capuleti e i Montecchi,20160528
Spain,Barcelona,Gran Teatre del Liceu,Capuleti e i Montecchi,20160529
Spain,Barcelona,Gran Teatre del Liceu,Capuleti e i Montecchi,20160531
Spain,Barcelona,Gran Teatre del Liceu,Capuleti e i Montecchi,20160601
Spain,Barcelona,Gran Teatre del Liceu,Bohème,20160618
Spain,Barcelona,Gran Teatre del Liceu,Bohème,20160619
Spain,Barcelona,Gran Teatre del Liceu,Bohème,20160620
Spain,Barcelona,Gran Teatre del Liceu,Bohème,20160621
Spain,Barcelona,Gran Teatre del Liceu,Bohème,20160622
Spain,Barcelona,Gran Teatre del Liceu,Bohème,20160627
Spain,Barcelona,Gran Teatre del Liceu,Bohème,20160628
Spain,Barcelona,Gran Teatre del Liceu,Bohème,20160630
Spain,Barcelona,Gran Teatre del Liceu,Bohème,20160701
Spain,Barcelona,Gran Teatre del Liceu,Bohème,20160702
Spain,Barcelona,Gran Teatre del Liceu,Bohème,20160703
Spain,Barcelona,Gran Teatre del Liceu,Bohème,20160706
Spain,Barcelona,Gran Teatre del Liceu,Bohème,20160707
Spain,Barcelona,Gran Teatre del Liceu,Bohème,20160708
Spain,Barcelona,Gran Teatre del Liceu,Zauberflöte,20160718
Spain,Barcelona,Gran Teatre del Liceu,Zauberflöte,20160720
Spain,Barcelona,Gran Teatre del Liceu,Zauberflöte,20160721
Spain,Barcelona,Gran Teatre del Liceu,Zauberflöte,20160722
Spain,Barcelona,Gran Teatre del Liceu,Zauberflöte,20160723
Spain,Barcelona,Gran Teatre del Liceu,Zauberflöte,20160724
Spain,Barcelona,Gran Teatre del Liceu,Zauberflöte,20160726
Spain,Barcelona,Gran Teatre del Liceu,Zauberflöte,20160727
Spain,Barcelona,Gran Teatre del Liceu,Zauberflöte,20160728
Spain,Barcelona,Palau de la Música Catalana,Il re pastore,20160313
Spain,Barcelona,Palau de la Música Catalana,Hansel and Gretel,20160619
Spain,Bilbao,Asociación Bilbaína de Amigos de la Ópera,Don Carlos,20151024
Spain,Bilbao,Asociación Bilbaína de Amigos de la Ópera,Don Carlos,20151027
Spain,Bilbao,Asociación Bilbaína de Amigos de la Ópera,Don Carlos,20151030
Spain,Bilbao,Asociación Bilbaína de Amigos de la Ópera,Don Carlos,20151102
Spain,Bilbao,Asociación Bilbaína de Amigos de la Ópera,Roberto Devereux,20151121
Spain,Bilbao,Asociación Bilbaína de Amigos de la Ópera,Roberto Devereux,20151124
Spain,Bilbao,Asociación Bilbaína de Amigos de la Ópera,Roberto Devereux,20151127
Spain,Bilbao,Asociación Bilbaína de Amigos de la Ópera,Roberto Devereux,20151130
Spain,Bilbao,Asociación Bilbaína de Amigos de la Ópera,Sonnambula,20160123
Spain,Bilbao,Asociación Bilbaína de Amigos de la Ópera,Sonnambula,20160126
Spain,Bilbao,Asociación Bilbaína de Amigos de la Ópera,Sonnambula,20160129
Spain,Bilbao,Asociación Bilbaína de Amigos de la Ópera,Sonnambula,20160130
Spain,Bilbao,Asociación Bilbaína de Amigos de la Ópera,Sonnambula,20160201
Spain,Bilbao,Asociación Bilbaína de Amigos de la Ópera,Manon Lescaut,20160220
Spain,Bilbao,Asociación Bilbaína de Amigos de la Ópera,Manon Lescaut,20160223
Spain,Bilbao,Asociación Bilbaína de Amigos de la Ópera,Manon Lescaut,20160226
Spain,Bilbao,Asociación Bilbaína de Amigos de la Ópera,Manon Lescaut,20160229
Spain,Bilbao,Asociación Bilbaína de Amigos de la Ópera,Requiem,20160416
Spain,Bilbao,Asociación Bilbaína de Amigos de la Ópera,Barbiere,20160514
Spain,Bilbao,Asociación Bilbaína de Amigos de la Ópera,Barbiere,20160515
Spain,Bilbao,Asociación Bilbaína de Amigos de la Ópera,Barbiere,20160517
Spain,Bilbao,Asociación Bilbaína de Amigos de la Ópera,Barbiere,20160520
Spain,Bilbao,Asociación Bilbaína de Amigos de la Ópera,Barbiere,20160523
Spain,Bilbao,Teatro Arriaga de Bilbao,Corte de faraón,20151211
Spain,Bilbao,Teatro Arriaga de Bilbao,Corte de faraón,20151212
Spain,Bilbao,Teatro Arriaga de Bilbao,Corte de faraón,20151213
Spain,Bilbao,Teatro Arriaga de Bilbao,Corte de faraón,20151217
Spain,Bilbao,Teatro Arriaga de Bilbao,Corte de faraón,20151218
Spain,Bilbao,Teatro Arriaga de Bilbao,Corte de faraón,20151219
Spain,Bilbao,Teatro Arriaga de Bilbao,Powder her face,20160506
Spain,Bilbao,Teatro Arriaga de Bilbao,Powder her face,20160508
Spain,Jerez,Teatro Villamarta,Tragédie de Carmen,20151106
Spain,Jerez,Teatro Villamarta,Otello,20160128
Spain,Jerez,Teatro Villamarta,Otello,20160130
Spain,Jerez,Teatro Villamarta,Pagliacci,20160602
Spain,Jerez,Teatro Villamarta,Cavalleria rusticana,20160602
Spain,Jerez,Teatro Villamarta,Pagliacci,20160604
Spain,Jerez,Teatro Villamarta,Cavalleria rusticana,20160604
Spain,La Coruna,Palacio de la Opera,Il trovatore,20150903
Spain,La Coruna,Palacio de la Opera,Il trovatore,20150905
Spain,La Coruna,Palacio de la Opera,El castillo de Barbazul,20150926
Spain,La Coruna,Palacio de la Opera,Suor Angelica,20150926
Spain,La Coruna,Palacio de la Opera,Partenope,20160119
Spain,La Coruna,Palacio de la Opera,Salome,20160213
Spain,La Coruna,Palacio de la Opera,El holandés errante,20160609
Spain,La Coruna,Palacio de la Opera,El holandés errante,20160611
Spain,La Coruna,Palacio de la Opera,West Side Story,20160702
Spain,Madrid,Teatros del Canal,El Caballero de la Triste Figura,20160126
Spain,Madrid,Teatros del Canal,El Caballero de la Triste Figura,20160128
Spain,Madrid,Teatros del Canal,El Caballero de la Triste Figura,20160130
Spain,Madrid,Teatros del Canal,Don Carlo,20160227
Spain,Madrid,Teatros del Canal,Don Carlo,20160301
Spain,Madrid,Teatros del Canal,Don Carlo,20160303
Spain,Madrid,Teatro Real,Roberto Devereux,20150922
Spain,Madrid,Teatro Real,Roberto Devereux,20150924
Spain,Madrid,Teatro Real,Roberto Devereux,20150925
Spain,Madrid,Teatro Real,Roberto Devereux,20150927
Spain,Madrid,Teatro Real,Roberto Devereux,20150928
Spain,Madrid,Teatro Real,Roberto Devereux,20150930
Spain,Madrid,Teatro Real,Roberto Devereux,20151001
Spain,Madrid,Teatro Real,Roberto Devereux,20151003
Spain,Madrid,Teatro Real,Roberto Devereux,20151004
Spain,Madrid,Teatro Real,Roberto Devereux,20151007
Spain,Madrid,Teatro Real,Roberto Devereux,20151008
Spain,Madrid,Teatro Real,Alcina,20151027
Spain,Madrid,Teatro Real,Alcina,20151030
Spain,Madrid,Teatro Real,Alcina,20151031
Spain,Madrid,Teatro Real,Alcina,20151101
Spain,Madrid,Teatro Real,Alcina,20151102
Spain,Madrid,Teatro Real,Alcina,20151103
Spain,Madrid,Teatro Real,Alcina,20151104
Spain,Madrid,Teatro Real,Alcina,20151106
Spain,Madrid,Teatro Real,Alcina,20151108
Spain,Madrid,Teatro Real,Alcina,20151110
Spain,Madrid,Teatro Real,Rigoletto,20151130
Spain,Madrid,Teatro Real,Rigoletto,20151202
Spain,Madrid,Teatro Real,Rigoletto,20151203
Spain,Madrid,Teatro Real,Rigoletto,20151205
Spain,Madrid,Teatro Real,Rigoletto,20151206
Spain,Madrid,Teatro Real,Rigoletto,20151208
Spain,Madrid,Teatro Real,Rigoletto,20151210
Spain,Madrid,Teatro Real,Rigoletto,20151211
Spain,Madrid,Teatro Real,Rigoletto,20151215
Spain,Madrid,Teatro Real,Rigoletto,20151216
Spain,Madrid,Teatro Real,Rigoletto,20151219
Spain,Madrid,Teatro Real,Rigoletto,20151220
Spain,Madrid,Teatro Real,Rigoletto,20151226
Spain,Madrid,Teatro Real,Rigoletto,20151227
Spain,Madrid,Teatro Real,Rigoletto,20151229
Spain,Madrid,Teatro Real,Flauta mágica,20160116
Spain,Madrid,Teatro Real,Flauta mágica,20160117
Spain,Madrid,Teatro Real,Flauta mágica,20160119
Spain,Madrid,Teatro Real,Flauta mágica,20160120
Spain,Madrid,Teatro Real,Flauta mágica,20160122
Spain,Madrid,Teatro Real,Flauta mágica,20160123
Spain,Madrid,Teatro Real,Flauta mágica,20160124
Spain,Madrid,Teatro Real,Flauta mágica,20160125
Spain,Madrid,Teatro Real,Flauta mágica,20160126
Spain,Madrid,Teatro Real,Flauta mágica,20160128
Spain,Madrid,Teatro Real,Flauta mágica,20160129
Spain,Madrid,Teatro Real,Flauta mágica,20160130
Spain,Madrid,Teatro Real,Prohibición de amar,20160219
Spain,Madrid,Teatro Real,Prohibición de amar,20160222
Spain,Madrid,Teatro Real,Prohibición de amar,20160225
Spain,Madrid,Teatro Real,Prohibición de amar,20160227
Spain,Madrid,Teatro Real,Prohibición de amar,20160228
Spain,Madrid,Teatro Real,Prohibición de amar,20160301
Spain,Madrid,Teatro Real,Prohibición de amar,20160303
Spain,Madrid,Teatro Real,Prohibición de amar,20160304
Spain,Madrid,Teatro Real,Prohibición de amar,20160305
Spain,Madrid,Teatro Real,Written on Skin,20160317
Spain,Madrid,Teatro Real,Parsifal,20160402
Spain,Madrid,Teatro Real,Parsifal,20160406
Spain,Madrid,Teatro Real,Parsifal,20160409
Spain,Madrid,Teatro Real,Parsifal,20160412
Spain,Madrid,Teatro Real,Parsifal,20160415
Spain,Madrid,Teatro Real,Parsifal,20160418
Spain,Madrid,Teatro Real,Parsifal,20160421
Spain,Madrid,Teatro Real,Luisa Miller,20160423
Spain,Madrid,Teatro Real,Parsifal,20160424
Spain,Madrid,Teatro Real,Luisa Miller,20160426
Spain,Madrid,Teatro Real,Parsifal,20160427
Spain,Madrid,Teatro Real,Parsifal,20160430
Spain,Madrid,Teatro Real,Moises y Aaron,20160524
Spain,Madrid,Teatro Real,Moises y Aaron,20160528
Spain,Madrid,Teatro Real,Moises y Aaron,20160601
Spain,Madrid,Teatro Real,Moises y Aaron,20160605
Spain,Madrid,Teatro Real,Moises y Aaron,20160609
Spain,Madrid,Teatro Real,El emperador de la Atlántida,20160610
Spain,Madrid,Teatro Real,El emperador de la Atlántida,20160612
Spain,Madrid,Teatro Real,Moises y Aaron,20160613
Spain,Madrid,Teatro Real,El emperador de la Atlántida,20160614
Spain,Madrid,Teatro Real,El emperador de la Atlántida,20160616
Spain,Madrid,Teatro Real,Moises y Aaron,20160617
Spain,Madrid,Teatro Real,El emperador de la Atlántida,20160618
Spain,Madrid,Teatro Real,I puritani,20160704
Spain,Madrid,Teatro Real,I puritani,20160706
Spain,Madrid,Teatro Real,I puritani,20160707
Spain,Madrid,Teatro Real,I puritani,20160711
Spain,Madrid,Teatro Real,Due Foscari,20160712
Spain,Madrid,Teatro Real,I puritani,20160713
Spain,Madrid,Teatro Real,I puritani,20160714
Spain,Madrid,Teatro Real,Due Foscari,20160715
Spain,Madrid,Teatro Real,I puritani,20160717
Spain,Madrid,Teatro Real,Due Foscari,20160718
Spain,Madrid,Teatro Real,I puritani,20160719
Spain,Madrid,Teatro Real,I puritani,20160720
Spain,Madrid,Teatro Real,I puritani,20160724
Spain,Madrid,Teatro de la Zarzuela,Galanteos en Venecia,20151010
Spain,Madrid,Teatro de la Zarzuela,Galanteos en Venecia,20151011
Spain,Madrid,Teatro de la Zarzuela,Galanteos en Venecia,20151013
Spain,Madrid,Teatro de la Zarzuela,Galanteos en Venecia,20151014
Spain,Madrid,Teatro de la Zarzuela,Galanteos en Venecia,20151017
Spain,Madrid,Teatro de la Zarzuela,Galanteos en Venecia,20151018
Spain,Madrid,Teatro de la Zarzuela,Galanteos en Venecia,20151021
Spain,Madrid,Teatro de la Zarzuela,Galanteos en Venecia,20151022
Spain,Madrid,Teatro de la Zarzuela,Galanteos en Venecia,20151024
Spain,Madrid,Teatro de la Zarzuela,Galanteos en Venecia,20151025
Spain,Madrid,Teatro de la Zarzuela,Galanteos en Venecia,20151027
Spain,Madrid,Teatro de la Zarzuela,Galanteos en Venecia,20151028
Spain,Madrid,Teatro de la Zarzuela,Galanteos en Venecia,20151030
Spain,Madrid,Teatro de la Zarzuela,Del Soto del Parral,20151121
Spain,Madrid,Teatro de la Zarzuela,Del Soto del Parral,20151122
Spain,Madrid,Teatro de la Zarzuela,Del Soto del Parral,20151125
Spain,Madrid,Teatro de la Zarzuela,Del Soto del Parral,20151126
