country,city,theatre,work,date
Austria,Klagenfurt,Stadttheater Klagenfurt,Traviata,20171011
Austria,Klagenfurt,Stadttheater Klagenfurt,Traviata,20171014
Austria,Klagenfurt,Stadttheater Klagenfurt,Traviata,20171017
Austria,Klagenfurt,Stadttheater Klagenfurt,Werther,20171102
Austria,Klagenfurt,Stadttheater Klagenfurt,Werther,20171104
Austria,Klagenfurt,Stadttheater Klagenfurt,Werther,20171107
Austria,Klagenfurt,Stadttheater Klagenfurt,Traviata,20171110
Austria,Klagenfurt,Stadttheater Klagenfurt,Werther,20171111
Austria,Klagenfurt,Stadttheater Klagenfurt,Traviata,20171112
Austria,Klagenfurt,Stadttheater Klagenfurt,Traviata,20171114
Austria,Klagenfurt,Stadttheater Klagenfurt,Werther,20171117
Austria,Klagenfurt,Stadttheater Klagenfurt,Werther,20171122
Austria,Klagenfurt,Stadttheater Klagenfurt,Werther,20171124
Austria,Klagenfurt,Stadttheater Klagenfurt,Werther,20171129
Austria,Klagenfurt,Stadttheater Klagenfurt,Werther,20171201
Austria,Klagenfurt,Stadttheater Klagenfurt,Don Giovanni,20171214
Austria,Klagenfurt,Stadttheater Klagenfurt,Don Giovanni,20171216
Austria,Klagenfurt,Stadttheater Klagenfurt,Don Giovanni,20171219
Austria,Klagenfurt,Stadttheater Klagenfurt,Werther,20171221
Austria,Klagenfurt,Stadttheater Klagenfurt,Don Giovanni,20171227
Austria,Klagenfurt,Stadttheater Klagenfurt,Don Giovanni,20171229
Austria,Klagenfurt,Stadttheater Klagenfurt,Don Giovanni,20171231
Austria,Klagenfurt,Stadttheater Klagenfurt,Don Giovanni,20180103
Austria,Klagenfurt,Stadttheater Klagenfurt,Don Giovanni,20180105
Austria,Klagenfurt,Stadttheater Klagenfurt,Don Giovanni,20180114
Austria,Klagenfurt,Stadttheater Klagenfurt,Don Giovanni,20180116
Austria,Klagenfurt,Stadttheater Klagenfurt,Don Giovanni,20180201
Austria,Klagenfurt,Stadttheater Klagenfurt,Don Giovanni,20180203
Austria,Klagenfurt,Stadttheater Klagenfurt,Don Giovanni,20180210
Austria,Klagenfurt,Stadttheater Klagenfurt,Lady Macbeth von Mtsensk,20180301
Austria,Klagenfurt,Stadttheater Klagenfurt,Lady Macbeth von Mtsensk,20180306
Austria,Klagenfurt,Stadttheater Klagenfurt,Lady Macbeth von Mtsensk,20180308
Austria,Klagenfurt,Stadttheater Klagenfurt,Lady Macbeth von Mtsensk,20180310
Austria,Klagenfurt,Stadttheater Klagenfurt,Lady Macbeth von Mtsensk,20180314
Austria,Klagenfurt,Stadttheater Klagenfurt,Lady Macbeth von Mtsensk,20180316
Austria,Klagenfurt,Stadttheater Klagenfurt,Mutter Courage und ihre Kinder,20180318
Austria,Klagenfurt,Stadttheater Klagenfurt,Mutter Courage und ihre Kinder,20180322
Austria,Klagenfurt,Stadttheater Klagenfurt,Lady Macbeth von Mtsensk,20180323
Austria,Klagenfurt,Stadttheater Klagenfurt,Mutter Courage und ihre Kinder,20180324
Austria,Klagenfurt,Stadttheater Klagenfurt,Mutter Courage und ihre Kinder,20180327
Austria,Klagenfurt,Stadttheater Klagenfurt,Lady Macbeth von Mtsensk,20180407
Austria,Klagenfurt,Stadttheater Klagenfurt,Mutter Courage und ihre Kinder,20180408
Austria,Klagenfurt,Stadttheater Klagenfurt,Lady Macbeth von Mtsensk,20180411
Austria,Klagenfurt,Stadttheater Klagenfurt,Mutter Courage und ihre Kinder,20180413
Austria,Klagenfurt,Stadttheater Klagenfurt,Lady Macbeth von Mtsensk,20180414
Austria,Klagenfurt,Stadttheater Klagenfurt,Mutter Courage und ihre Kinder,20180418
Austria,Klagenfurt,Stadttheater Klagenfurt,Mutter Courage und ihre Kinder,20180419
Austria,Klagenfurt,Stadttheater Klagenfurt,Mutter Courage und ihre Kinder,20180421
Austria,Klagenfurt,Stadttheater Klagenfurt,Mutter Courage und ihre Kinder,20180425
Austria,Klagenfurt,Stadttheater Klagenfurt,Mutter Courage und ihre Kinder,20180428
Austria,Klagenfurt,Stadttheater Klagenfurt,Mutter Courage und ihre Kinder,20180504
Austria,Klagenfurt,Stadttheater Klagenfurt,Mutter Courage und ihre Kinder,20180508
Austria,Linz,Landestheater Linz,La Rosinda,20170916
Austria,Linz,Landestheater Linz,La Rosinda,20170919
Austria,Linz,Landestheater Linz,La Rosinda,20170921
Austria,Linz,Landestheater Linz,La Rosinda,20170923
Austria,Linz,Landestheater Linz,La Rosinda,20170926
Austria,Linz,Landestheater Linz,La Rosinda,20170928
Austria,Linz,Landestheater Linz,Frau ohne Schatten,20170930
Austria,Linz,Landestheater Linz,La Rosinda,20170930
Austria,Linz,Landestheater Linz,La Rosinda,20171002
Austria,Linz,Landestheater Linz,Frau ohne Schatten,20171004
Austria,Linz,Landestheater Linz,Frau ohne Schatten,20171008
Austria,Linz,Landestheater Linz,Frau ohne Schatten,20171011
Austria,Linz,Landestheater Linz,Frau ohne Schatten,20171016
Austria,Linz,Landestheater Linz,Schaf,20171022
Austria,Linz,Landestheater Linz,Schaf,20171025
Austria,Linz,Landestheater Linz,Schaf,20171026
Austria,Linz,Landestheater Linz,Frau ohne Schatten,20171028
Austria,Linz,Landestheater Linz,Schaf,20171029
Austria,Linz,Landestheater Linz,Schaf,20171101
Austria,Linz,Landestheater Linz,Schaf,20171102
Austria,Linz,Landestheater Linz,Rigoletto,20171104
Austria,Linz,Landestheater Linz,Rigoletto,20171107
Austria,Linz,Landestheater Linz,Rigoletto,20171109
Austria,Linz,Landestheater Linz,Schaf,20171110
Austria,Linz,Landestheater Linz,Frau ohne Schatten,20171111
Austria,Linz,Landestheater Linz,Schaf,20171112
Austria,Linz,Landestheater Linz,Schaf,20171113
Austria,Linz,Landestheater Linz,Frau ohne Schatten,20171115
Austria,Linz,Landestheater Linz,Rigoletto,20171117
Austria,Linz,Landestheater Linz,Schaf,20171121
Austria,Linz,Landestheater Linz,Frau ohne Schatten,20171122
Austria,Linz,Landestheater Linz,Schaf,20171122
Austria,Linz,Landestheater Linz,Schaf,20171123
Austria,Linz,Landestheater Linz,Rigoletto,20171125
Austria,Linz,Landestheater Linz,Rigoletto,20171128
Austria,Linz,Landestheater Linz,Rigoletto,20171130
Austria,Linz,Landestheater Linz,Nacht in Venedig,20171202
Austria,Linz,Landestheater Linz,Rigoletto,20171203
Austria,Linz,Landestheater Linz,Schaf,20171210
Austria,Linz,Landestheater Linz,Rigoletto,20171211
Austria,Linz,Landestheater Linz,Nacht in Venedig,20171213
Austria,Linz,Landestheater Linz,Frau ohne Schatten,20171215
Austria,Linz,Landestheater Linz,Nacht in Venedig,20171216
Austria,Linz,Landestheater Linz,Schaf,20171217
Austria,Linz,Landestheater Linz,Schaf,20171217
Austria,Linz,Landestheater Linz,Nacht in Venedig,20171219
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20171221
Austria,Linz,Landestheater Linz,Rigoletto,20171223
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20171225
Austria,Linz,Landestheater Linz,Frau ohne Schatten,20171226
Austria,Linz,Landestheater Linz,Schaf,20171226
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20171230
Austria,Linz,Landestheater Linz,Nacht in Venedig,20171231
Austria,Linz,Landestheater Linz,Nacht in Venedig,20180105
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20180106
Austria,Linz,Landestheater Linz,Nacht in Venedig,20180107
Austria,Linz,Landestheater Linz,Rigoletto,20180108
Austria,Linz,Landestheater Linz,Frau ohne Schatten,20180109
Austria,Linz,Landestheater Linz,Nacht in Venedig,20180111
Austria,Linz,Landestheater Linz,Hänsel und Gretel,20180112
Austria,Linz,Landestheater Linz,Frau ohne Schatten,20180113
Austria,Linz,Landestheater Linz,Nacht in Venedig,20180114
Austria,Linz,Landestheater Linz,Rigoletto,20180115
Austria,Linz,Landestheater Linz,Schaf,20180115
Austria,Linz,Landestheater Linz,Nacht in Venedig,20180118
Austria,Linz,Landestheater Linz,Schaf,20180121
Austria,Linz,Landestheater Linz,Schaf,20180124
Austria,Linz,Landestheater Linz,Nacht in Venedig,20180125
Austria,Linz,Landestheater Linz,Rigoletto,20180126
Austria,Linz,Landestheater Linz,Schaf,20180126
Austria,Linz,Landestheater Linz,Nacht in Venedig,20180127
Austria,Linz,Landestheater Linz,Schaf,20180129
Austria,Linz,Landestheater Linz,Rigoletto,20180130
Austria,Linz,Landestheater Linz,Schaf,20180202
Austria,Linz,Landestheater Linz,Damnation de Faust,20180203
Austria,Linz,Landestheater Linz,Nacht in Venedig,20180204
Austria,Linz,Landestheater Linz,Damnation de Faust,20180206
Austria,Linz,Landestheater Linz,Damnation de Faust,20180208
Austria,Linz,Landestheater Linz,Nacht in Venedig,20180210
Austria,Linz,Landestheater Linz,Damnation de Faust,20180216
Austria,Linz,Landestheater Linz,Frau ohne Schatten,20180217
Austria,Linz,Landestheater Linz,Rigoletto,20180222
Austria,Linz,Landestheater Linz,Unverhofftes Wiedersehen,20180225
Austria,Linz,Landestheater Linz,Damnation de Faust,20180226
Austria,Linz,Landestheater Linz,Nacht in Venedig,20180227
Austria,Linz,Landestheater Linz,Unverhofftes Wiedersehen,20180228
Austria,Linz,Landestheater Linz,Damnation de Faust,20180302
Austria,Linz,Landestheater Linz,Unverhofftes Wiedersehen,20180303
Austria,Linz,Landestheater Linz,Nacht in Venedig,20180306
Austria,Linz,Landestheater Linz,Rigoletto,20180307
Austria,Linz,Landestheater Linz,Unverhofftes Wiedersehen,20180308
Austria,Linz,Landestheater Linz,Unverhofftes Wiedersehen,20180310
Austria,Linz,Landestheater Linz,Damnation de Faust,20180311
Austria,Linz,Landestheater Linz,Rigoletto,20180314
Austria,Linz,Landestheater Linz,Damnation de Faust,20180315
Austria,Linz,Landestheater Linz,Unverhofftes Wiedersehen,20180316
Austria,Linz,Landestheater Linz,Unverhofftes Wiedersehen,20180318
Austria,Linz,Landestheater Linz,Nacht in Venedig,20180319
Austria,Linz,Landestheater Linz,Rigoletto,20180320
Austria,Linz,Landestheater Linz,Unverhofftes Wiedersehen,20180321
Austria,Linz,Landestheater Linz,Damnation de Faust,20180324
Austria,Linz,Landestheater Linz,Damnation de Faust,20180327
Austria,Linz,Landestheater Linz,Brundibár,20180331
Austria,Linz,Landestheater Linz,Damnation de Faust,20180401
Austria,Linz,Landestheater Linz,Brundibár,20180402
Austria,Linz,Landestheater Linz,Damnation de Faust,20180405
Austria,Linz,Landestheater Linz,Damnation de Faust,20180408
Austria,Linz,Landestheater Linz,Brundibár,20180408
Austria,Linz,Landestheater Linz,Brundibár,20180412
Austria,Linz,Landestheater Linz,Eugen Onegin,20180414
Austria,Linz,Landestheater Linz,Brundibár,20180415
Austria,Linz,Landestheater Linz,Brundibár,20180417
Austria,Linz,Landestheater Linz,Damnation de Faust,20180418
