,work,composer,librettist,theatre,date
8923,Macbeth,Giuseppe Verdi,Francesco Maria  Piave,"King's Theatre, Edinburgh",2014-04-08
8924,Macbeth,Giuseppe Verdi,Francesco Maria  Piave,"King's Theatre, Edinburgh",2014-04-10
8925,Eugene Onegin,Pyotr Ilyich Tchaikovsky,"Pyotr Ilyich Tchaikovsky
				Konstantin Shilovsky",Strathpeffer Pavilion,2014-03-23
8926,Eugene Onegin,Pyotr Ilyich Tchaikovsky,"Pyotr Ilyich Tchaikovsky
				Konstantin Shilovsky",Woodend Barn,2014-03-25
8927,Eugene Onegin,Pyotr Ilyich Tchaikovsky,"Pyotr Ilyich Tchaikovsky
				Konstantin Shilovsky","Town Hall, Lossiemouth",2014-03-27
8928,Eugene Onegin,Pyotr Ilyich Tchaikovsky,"Pyotr Ilyich Tchaikovsky
				Konstantin Shilovsky",Gardyne Theatre,2014-03-30
8929,Eugene Onegin,Pyotr Ilyich Tchaikovsky,"Pyotr Ilyich Tchaikovsky
				Konstantin Shilovsky","Gaiety Theatre, Ayr",2014-04-01
8930,Eugene Onegin,Pyotr Ilyich Tchaikovsky,"Pyotr Ilyich Tchaikovsky
				Konstantin Shilovsky","Beacon Arts Centre, Greenock",2014-04-03
8931,General,,,Edinburgh Society of Musicians,2014-03-23
8932,Turandot,Giacomo Puccini,"Giuseppe Adami
				Renato Simoni",Usher Hall,2014-03-30
8933,General,,,Voice Horizons,2014-04-01
8934,Carmen,Georges Bizet,"Henri Meilhac
				Ludovic Halévy",Haddo House Hall,2014-04-03
8935,Bohème,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Belmont Picturehouse, Aberdeen",2014-04-05
8936,Bohème,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica",Dundee Contemporary Arts (DCA),2014-04-05
8937,Bohème,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Odeon Cinema, Dunfermline",2014-04-05
8938,Bohème,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Cameo Picturehouse, Edinburgh",2014-04-05
8939,Bohème,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica",Cineworld Falkirk,2014-04-05
8940,Bohème,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Pavilion Cinema, Galashiels",2014-04-05
8941,Bohème,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Playhouse, Perth",2014-04-05
8942,Bohème,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","New Picture House, St Andrews",2014-04-05
8943,Bohème,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica",Cineworld Glasgow Renfrew St,2014-04-05
8944,General,,,Friends of Scottish Opera,2014-04-06
8945,General,,,Friends of Scottish Opera,2014-04-12
8946,General,,,Friends of Scottish Opera,2014-04-12
8947,Creation,Franz Joseph Haydn,Gottfried van Swieten,Perth Concert Hall,2014-04-06
8948,General,,,Gartmore House,2014-04-11
8949,Bohème,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica",Haddo House Hall,2014-04-18
8950,Bohème,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica",Haddo House Hall,2014-04-19
8951,Pierrot Lunaire,Arnold Schoenberg,Albert Giraud,Traverse Theatre,2014-04-18
8952,General,,,Traverse Theatre,2014-04-19
8953,General,,,Edinburgh Society of Musicians,2014-04-23
8954,General,,,Edinburgh Society of Musicians,2014-04-30
8955,General,,,Edinburgh Society of Musicians,2014-05-07
8956,Dido and Aeneas,Henry Purcell,Nahum Tate,Cowdray Hall,2014-04-23
8957,Dido and Aeneas,Henry Purcell,Nahum Tate,Cowdray Hall,2014-04-25
8958,Dido and Aeneas,Henry Purcell,Nahum Tate,Cowdray Hall,2014-04-26
8959,General,,,Friends of Scottish Opera,2014-04-24
8960,General,,,Friends of Scottish Opera,2014-04-27
8961,Così fan tutte,Wolfgang Amadeus Mozart,Lorenzo da Ponte,"Belmont Picturehouse, Aberdeen",2014-04-26
8962,Così fan tutte,Wolfgang Amadeus Mozart,Lorenzo da Ponte,Dundee Contemporary Arts (DCA),2014-04-26
8963,Così fan tutte,Wolfgang Amadeus Mozart,Lorenzo da Ponte,"Odeon Cinema, Dunfermline",2014-04-26
8964,Così fan tutte,Wolfgang Amadeus Mozart,Lorenzo da Ponte,Cineworld Falkirk,2014-04-26
8965,Così fan tutte,Wolfgang Amadeus Mozart,Lorenzo da Ponte,"Cameo Picturehouse, Edinburgh",2014-04-26
8966,Così fan tutte,Wolfgang Amadeus Mozart,Lorenzo da Ponte,"Pavilion Cinema, Galashiels",2014-04-26
8967,Così fan tutte,Wolfgang Amadeus Mozart,Lorenzo da Ponte,Cineworld Glasgow Renfrew St,2014-04-26
8968,Così fan tutte,Wolfgang Amadeus Mozart,Lorenzo da Ponte,"Playhouse, Perth",2014-04-26
8969,Così fan tutte,Wolfgang Amadeus Mozart,Lorenzo da Ponte,"New Picture House, St Andrews",2014-04-26
8970,General,,,Edinburgh Society of Musicians,2014-04-27
8971,Triumph of Time and Truth,George Frideric Handel,Thomas Morell,"Beacon Arts Centre, Greenock",2014-05-01
8972,Triumph of Time and Truth,George Frideric Handel,Thomas Morell,St John's Kirk,2014-05-02
8973,General,,,Friends of Scottish Opera,2014-05-04
8974,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Festival Theatre, Edinburgh",2014-05-08
8975,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Festival Theatre, Edinburgh",2014-05-11
8976,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Festival Theatre, Edinburgh",2014-05-09
8977,Rondine,Giacomo Puccini,Giuseppe Adami,New Athenaeum Theatre,2014-05-10
8978,Rondine,Giacomo Puccini,Giuseppe Adami,New Athenaeum Theatre,2014-05-12
8979,Rondine,Giacomo Puccini,Giuseppe Adami,New Athenaeum Theatre,2014-05-13
8980,General,,,Streaming,2014-05-10
8981,Cenerentola,Gioachino Rossini,Jacopo Ferretti,"Belmont Picturehouse, Aberdeen",2014-05-10
8982,Cenerentola,Gioachino Rossini,Jacopo Ferretti,Dundee Contemporary Arts (DCA),2014-05-10
8983,Cenerentola,Gioachino Rossini,Jacopo Ferretti,"Odeon Cinema, Dunfermline",2014-05-10
8984,Cenerentola,Gioachino Rossini,Jacopo Ferretti,"Cameo Picturehouse, Edinburgh",2014-05-10
8985,Cenerentola,Gioachino Rossini,Jacopo Ferretti,Cineworld Falkirk,2014-05-10
8986,Cenerentola,Gioachino Rossini,Jacopo Ferretti,"Pavilion Cinema, Galashiels",2014-05-10
8987,Cenerentola,Gioachino Rossini,Jacopo Ferretti,Cineworld Glasgow Renfrew St,2014-05-10
8988,Cenerentola,Gioachino Rossini,Jacopo Ferretti,"Playhouse, Perth",2014-05-10
8989,Cenerentola,Gioachino Rossini,Jacopo Ferretti,"New Picture House, St Andrews",2014-05-10
8990,General,,,Edinburgh Society of Musicians,2014-05-11
8991,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Festival Theatre, Edinburgh",2014-05-13
8992,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Festival Theatre, Edinburgh",2014-05-15
8993,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Festival Theatre, Edinburgh",2014-05-17
8994,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Theatre Royal, Glasgow",2014-05-21
8995,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Theatre Royal, Glasgow",2014-05-24
8996,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Theatre Royal, Glasgow",2014-05-27
8997,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Theatre Royal, Glasgow",2014-05-29
8998,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Theatre Royal, Glasgow",2014-05-31
8999,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica",Eden Court Theatre,2014-06-05
9000,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica",Eden Court Theatre,2014-06-07
9001,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","His Majesty's Theatre, Aberdeen",2014-06-12
9002,General,,,Edinburgh Society of Musicians,2014-05-14
9003,General,,,Edinburgh Society of Musicians,2014-05-21
9004,General,,,Edinburgh Society of Musicians,2014-05-28
9005,General,,,Edinburgh Society of Musicians,2014-06-04
9006,General,,,Edinburgh Society of Musicians,2014-06-11
9007,Rondine,Giacomo Puccini,Giuseppe Adami,New Athenaeum Theatre,2014-05-15
9008,Fledermaus ,Johann Strauss,"Carl Haffner
				Richard Genée",St John's Kirk,2014-05-16
9009,Fledermaus ,Johann Strauss,"Carl Haffner
				Richard Genée","Mechanics' Institute, Brechin",2014-05-17
9010,Fledermaus ,Johann Strauss,"Carl Haffner
				Richard Genée",Dundee West Church,2014-05-18
9011,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica",Easterbrook Hall,2014-05-16
9012,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Festival Theatre, Edinburgh",2014-05-17
9013,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Theatre Royal, Glasgow",2014-05-31
9014,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica",Eden Court Theatre,2014-06-07
9015,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Theatre Royal, Glasgow",2014-05-22
9016,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica",Eden Court Theatre,2014-06-06
9017,Magic Flute,Wolfgang Amadeus Mozart,Emanuel Schikaneder,Perth Concert Hall,2014-05-22
9018,General,,,Friends of Scottish Opera,2014-05-27
9019,General,,,Friends of Scottish Opera,2014-05-28
9020,General,,,Cellar 35,2014-05-29
9021,General,,,Monimail Church,2014-05-31
9022,Rosenkavalier,Richard Strauss,Hugo von Hofmannsthal,Glyndebourne,2014-06-08
9023,Sloans Project,Gareth Williams,David Brock,Sloans bar and restaurant,2014-06-08
9024,Sloans Project,Gareth Williams,David Brock,Sloans bar and restaurant,2014-06-09
9025,Sloans Project,Gareth Williams,David Brock,Sloans bar and restaurant,2014-06-10
9026,Sloans Project,Gareth Williams,David Brock,Sloans bar and restaurant,2014-06-11
9027,Sloans Project,Gareth Williams,David Brock,Sloans bar and restaurant,2014-06-12
9028,General,,,Edinburgh Society of Musicians,2014-06-08
9029,Rothschild's Violin,Veniamin Fleishman,Veniamin Fleishman,"Cottier Theatre, Glasgow",2014-06-08
9030,Breathe Freely,Julian Wagstaff,Julian Wagstaff,Scottish Opera Production Studios,2014-06-09
9031,Sloans Project,Gareth Williams,David Brock,Sloans bar and restaurant,2014-06-13
9032,Sloans Project,Gareth Williams,David Brock,Sloans bar and restaurant,2014-06-15
9033,Sloans Project,Gareth Williams,David Brock,Sloans bar and restaurant,2014-06-16
9034,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","His Majesty's Theatre, Aberdeen",2014-06-13
9035,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Grand Opera House, Belfast",2014-06-20
9036,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","His Majesty's Theatre, Aberdeen",2014-06-14
9037,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","His Majesty's Theatre, Aberdeen",2014-06-14
9038,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Grand Opera House, Belfast",2014-06-19
9039,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Grand Opera House, Belfast",2014-06-21
9040,Albert Herring,Benjamin Britten,Eric Crozier,Byre Theatre,2014-06-15
9041,Albert Herring,Benjamin Britten,Eric Crozier,Byre Theatre,2014-06-16
9042,Albert Herring,Benjamin Britten,Eric Crozier,Byre Theatre,2014-06-17
9043,Albert Herring,Benjamin Britten,Eric Crozier,"Beacon Arts Centre, Greenock",2014-06-19
9044,Albert Herring,Benjamin Britten,Eric Crozier,Perth Concert Hall,2014-06-28
9045,General,,,Gartmore House,2014-06-19
9046,General,,,"Hub, The",2014-07-04
9047,General,,,Abbotsford House,2014-07-07
9048,General,,,St Machar's Cathedral,2014-07-10
9049,General,,,Edinburgh Society of Musicians,2014-07-06
9050,General,,,Òran Mór,2014-07-13
9051,Bohème,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica",Duthie Park,2014-07-15
9052,War and Peace,Sergey Prokofiev,"Mira Mendelson
				Sergey Prokofiev",Cineworld Aberdeen,2014-07-16
9053,War and Peace,Sergey Prokofiev,"Mira Mendelson
				Sergey Prokofiev",Cineworld Dundee,2014-07-16
9054,War and Peace,Sergey Prokofiev,"Mira Mendelson
				Sergey Prokofiev",Cineworld Glasgow Renfrew St,2014-07-16
9055,War and Peace,Sergey Prokofiev,"Mira Mendelson
				Sergey Prokofiev",Cineworld Falkirk,2014-07-16
9056,War and Peace,Sergey Prokofiev,"Mira Mendelson
				Sergey Prokofiev",Cineworld Edinburgh,2014-07-16
9057,War and Peace,Sergey Prokofiev,"Mira Mendelson
				Sergey Prokofiev","Odeon Cinema, Edinburgh",2014-07-16
9058,War and Peace,Sergey Prokofiev,"Mira Mendelson
				Sergey Prokofiev",Eden Court Theatre,2014-07-16
9059,War and Peace,Sergey Prokofiev,"Mira Mendelson
				Sergey Prokofiev","Showcase Cinema, Paisley",2014-07-16
9060,Pagliacci,Ruggero Leoncavallo,Ruggero Leoncavallo,"Festival Theatre, Edinburgh",2014-07-17
9061,Cavalleria Rusticana,Pietro Mascagni,"Giovanni Targioni-Tozzetti
				Guido Menasci","Festival Theatre, Edinburgh",2014-07-17
9062,Dido and Aeneas,Henry Purcell,Nahum Tate,Guildhall,2014-07-18
9063,Anamchara,Pippa Murphy,Alexander McCall Smith,"Theatre Royal, Glasgow",2014-07-25
9064,Anamchara,Pippa Murphy,Alexander McCall Smith,"Theatre Royal, Glasgow",2014-07-26
9065,Anamchara,Pippa Murphy,Alexander McCall Smith,"Theatre Royal, Glasgow",2014-07-26
9066,Anamchara,Pippa Murphy,Alexander McCall Smith,"Theatre Royal, Glasgow",2014-07-27
9067,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica",Ryan Centre,2014-07-27
9068,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Gaiety Theatre, Ayr",2014-07-28
9069,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica",Regal Community Theatre,2014-07-29
9070,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Town Hall, Crail",2014-07-31
9071,General,,,Elphinstone Hall,2014-07-27
9072,General,,,Elphinstone Hall,2014-07-28
9073,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Theatre Royal, Glasgow",2014-07-29
9074,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Theatre Royal, Glasgow",2014-07-31
9075,Madama Butterfly,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Theatre Royal, Glasgow",2014-08-03
9076,General,,,Elphinstone Hall,2014-07-31
9077,General,,,Lemon Tree,2014-08-01
9078,General,,,"Mash House, Edinburgh",2014-08-02
9079,General,,,"Mash House, Edinburgh",2014-08-03
9080,General,,,"Mash House, Edinburgh",2014-08-04
9081,General,,,"Mash House, Edinburgh",2014-08-05
9082,General,,,"Mash House, Edinburgh",2014-08-06
9083,General,,,"Mash House, Edinburgh",2014-08-07
9084,General,,,"Mash House, Edinburgh",2014-08-08
9085,General,,,"Mash House, Edinburgh",2014-08-09
9086,General,,,"Mash House, Edinburgh",2014-08-10
9087,General,,,"Mash House, Edinburgh",2014-08-11
9088,General,,,Valvona & Crolla VinCaffa Ristorante,2014-08-03
9089,General,,,Valvona & Crolla VinCaffa Ristorante,2014-08-04
9090,General,,,Valvona & Crolla VinCaffa Ristorante,2014-08-05
9091,Bohème,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica",St Andrews and St George's West,2014-08-04
9092,Bohème,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica",St Andrews and St George's West,2014-08-05
9093,Bohème,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica","Town Hall, Rutherglen",2014-08-07
9094,Bohème,Giacomo Puccini,"Giuseppe Giacosa
				Luigi Illica",St Andrews and St George's West,2014-08-09
9095,Athalia,George Frideric Handel,Samuel Humphreys,St John's Kirk,2014-08-06
9096,Don Giovanni,Wolfgang Amadeus Mozart,Lorenzo da Ponte,Abbey Church,2014-08-08
9097,Actéon,Marc-Antoine Charpentier,,Robert Burns Birthplace Museum,2014-08-10
9098,Traviata,Giuseppe Verdi,Francesco Maria  Piave,Dundee Contemporary Arts (DCA),2014-08-10
9099,Traviata,Giuseppe Verdi,Francesco Maria  Piave,"Cineworld Science Centre, Glasgow",2014-08-10
9100,Traviata,Giuseppe Verdi,Francesco Maria  Piave,"Belmont Picturehouse, Aberdeen",2014-08-10
9101,Traviata,Giuseppe Verdi,Francesco Maria  Piave,"Cameo Picturehouse, Edinburgh",2014-08-10
9102,Traviata,Giuseppe Verdi,Francesco Maria  Piave,Glasgow Film Theatre,2014-08-10
9103,Dido and Aeneas,Henry Purcell,Nahum Tate,theSpace@venue45,2014-08-11
9104,Dido and Aeneas,Henry Purcell,Nahum Tate,theSpace@venue45,2014-08-12
9105,General,,,artSpace@St Mark's,2014-08-12
9106,Magic Flute,Wolfgang Amadeus Mozart,Emanuel Schikaneder,"Broughton St Marys, Edinburgh",2014-08-12
9107,Dido and Aeneas,Henry Purcell,Nahum Tate,theSpace@venue45,2014-08-13
9108,Dido and Aeneas,Henry Purcell,Nahum Tate,theSpace@venue45,2014-08-14
9109,Dido and Aeneas,Henry Purcell,Nahum Tate,theSpace@venue45,2014-08-15
9110,Dido and Aeneas,Henry Purcell,Nahum Tate,theSpace@venue45,2014-08-16
9111,Dido and Aeneas,Henry Purcell,Nahum Tate,theSpace@venue45,2014-08-18
9112,Dido and Aeneas,Henry Purcell,Nahum Tate,theSpace@venue45,2014-08-19
9113,Dido and Aeneas,Henry Purcell,Nahum Tate,theSpace@venue45,2014-08-20
9114,Dido and Aeneas,Henry Purcell,Nahum Tate,theSpace@venue45,2014-08-21
9115,Dido and Aeneas,Henry Purcell,Nahum Tate,theSpace@venue45,2014-08-22
9116,Dido and Aeneas,Henry Purcell,Nahum Tate,theSpace@venue45,2014-08-23
9117,General,,,"Mash House, Edinburgh",2014-08-13
9118,General,,,"Mash House, Edinburgh",2014-08-14
9119,General,,,"Mash House, Edinburgh",2014-08-15
9120,General,,,"Mash House, Edinburgh",2014-08-16
9121,General,,,"Mash House, Edinburgh",2014-08-17
9122,General,,,"Mash House, Edinburgh",2014-08-18
9123,General,,,"Mash House, Edinburgh",2014-08-19
9124,General,,,"Mash House, Edinburgh",2014-08-20
9125,General,,,"Mash House, Edinburgh",2014-08-21
9126,General,,,"Mash House, Edinburgh",2014-08-22
9127,General,,,"Mash House, Edinburgh",2014-08-23
9128,General,,,"Mash House, Edinburgh",2014-08-23
9129,General,,,"Mash House, Edinburgh",2014-08-24
9130,Magic Flute,Wolfgang Amadeus Mozart,Emanuel Schikaneder,"Broughton St Marys, Edinburgh",2014-08-13
9131,Magic Flute,Wolfgang Amadeus Mozart,Emanuel Schikaneder,"Broughton St Marys, Edinburgh",2014-08-14
9132,Magic Flute,Wolfgang Amadeus Mozart,Emanuel Schikaneder,"Broughton St Marys, Edinburgh",2014-08-15
9133,Magic Flute,Wolfgang Amadeus Mozart,Emanuel Schikaneder,"Broughton St Marys, Edinburgh",2014-08-16
9134,Cinderella,,,Cromarty West Church,2014-08-13
9135,Cinderella,,,Cromarty West Church,2014-08-14
9136,Cinderella,,,Cromarty West Church,2014-08-15
9137,General,,,St Andrews and St George's West,2014-08-13
9138,General,,,St Andrews and St George's West,2014-08-14
9139,General,,,St Andrews and St George's West,2014-08-18
9140,General,,,St Andrews and St George's West,2014-08-19
9141,General,,,artSpace@St Mark's,2014-08-14
9142,Owen Wingrave,Benjamin Britten,Myfanwy Piper,"King's Theatre, Edinburgh",2014-08-15
9143,Owen Wingrave,Benjamin Britten,Myfanwy Piper,"King's Theatre, Edinburgh",2014-08-17
9144,Absolved Passions ,,,Paradise in the Vault,2014-08-19
9145,Absolved Passions ,,,Paradise in the Vault,2014-08-20
9146,Absolved Passions ,,,Paradise in the Vault,2014-08-21
9147,Absolved Passions ,,,Paradise in the Vault,2014-08-22
9148,Absolved Passions ,,,Paradise in the Vault,2014-08-23
9149,Absolved Passions ,,,Paradise in the Vault,2014-08-24
9150,Absolved Passions ,,,Paradise in the Vault,2014-08-25
9151,Barber of Seville,Gioachino Rossini,Cesare Sterbini,Lauriston Halls,2014-08-19
9152,Barber of Seville,Gioachino Rossini,Cesare Sterbini,Lauriston Halls,2014-08-20
9153,Barber of Seville,Gioachino Rossini,Cesare Sterbini,Lauriston Halls,2014-08-22
9154,Barber of Seville,Gioachino Rossini,Cesare Sterbini,Lauriston Halls,2014-08-23
9155,Gianni Schicchi,Giacomo Puccini,Giovacchino Forzano,"St Cuthbert's Parish Church, Edinburgh",2014-08-20
9156,Gianni Schicchi,Giacomo Puccini,Giovacchino Forzano,"Old Kirk, Kirkcaldy",2014-08-21
9157,Gianni Schicchi,Giacomo Puccini,Giovacchino Forzano,"Beacon Arts Centre, Greenock",2014-08-22
9158,Gianni Schicchi,Giacomo Puccini,Giovacchino Forzano,St John's Renfield Church,2014-08-23
9159,Così fan tutte,Wolfgang Amadeus Mozart,Lorenzo da Ponte,Guildhall,2014-08-22
9160,Così fan tutte,Wolfgang Amadeus Mozart,Lorenzo da Ponte,"St Mary's Cathedral, Palmerston Place",2014-08-26
9161,Walküre,,,Guildhall,2014-08-23
9162,Walküre,,,Guildhall,2014-08-24
